,Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP,HDI,popdens
503,53.1638192,6.7556852,105.2,50.0,0.941,
504,52.6008538,4.817099446,105.3,10.0,0.941,
505,51.9312552,4.5883596,105.3,12.0,0.941,
506,52.1032685,6.6511683,105.3,437.0,0.941,
507,50.8738401,5.8456982,105.3,10000.0,0.941,
508,53.1442439,6.2647308,105.3,50.0,0.941,
509,52.6285576,1.2923954,105.3,50.0,0.941,
510,51.9808476,5.574562367,105.3,310.0,0.941,
511,52.9962401,7.001434883,105.3,79.0,0.941,
512,53.2607534,5.7642074,105.3,100.0,0.941,
513,52.2356369,6.1042772,105.3,100.0,0.941,
514,52.4585213,6.5609521,105.3,100.0,0.941,
515,52.4876371,4.6603502,105.4,50.0,0.941,
516,52.65266925,6.739318988,105.4,1000.0,0.941,
517,53.3325644,6.9135144,,63.0,0.941,
518,51.8297356,4.8435197,105.4,50.0,0.941,
519,52.7895502,6.1210477,105.4,100.0,0.941,
520,51.6511806,5.236800144,105.4,30.0,0.941,
521,51.8582919,5.815368,105.4,25.0,0.941,
522,52.2111503,5.293091,105.5,50.0,0.941,
523,52.07494555,4.269680221,105.5,13.0,0.941,
524,52.41565915,5.841321709,105.5,50.0,0.941,
525,52.1176966,5.87625,105.5,63.0,0.941,
526,52.305554,4.6926644,105.5,100.0,0.941,
527,51.4437624,5.6187496,105.5,100.0,0.941,
528,51.9438019,6.4636436,105.5,100.0,0.941,
529,51.7506951,4.3666202,105.5,100.0,0.941,
530,51.4162975,3.7028061,105.5,63.0,0.941,
531,53.05532,6.72731,105.6,100.0,0.941,
532,52.957976,4.760279,105.6,100.0,0.941,
533,52.3746713,7.0055192,105.6,74.0,0.941,
534,51.937228,6.1275981,105.6,100.0,0.941,
535,51.5056266,5.033774071,105.6,40.0,0.941,
536,51.6797186,5.509359,105.6,126.0,0.941,
537,52.2060181,4.8648168,105.6,50.0,0.941,
538,52.510347,6.452424671,105.6,79.0,0.941,
539,51.8093104,3.9359204,105.6,100.0,0.941,
540,52.0200581,4.434186,105.6,100.0,0.941,
541,51.88473605,5.600426583,105.7,79.0,0.941,
542,51.3709644,5.2518766,105.7,79.0,0.941,
543,51.2501987,5.9009266,105.7,100.0,0.941,
544,50.8749089,6.059385285,105.7,50.0,0.941,
545,52.4296098,4.9136088,105.7,50.0,0.941,
546,52.1594747,4.4908843,105.7,32.0,0.941,
547,51.6912396,5.1805212,105.7,50.0,0.941,
548,51.8714812,4.5999778,105.7,40.0,0.941,
549,52.0907006,5.1215634,105.7,125.0,0.941,
550,52.3841425,6.136018,105.7,79.0,0.941,
551,51.4944756,4.2871541,105.8,23.0,0.941,
552,51.9573504,5.2253042,105.8,79.0,0.941,
553,50.7782686,5.7075337,105.8,100.0,0.941,
554,52.2658726,6.7924049,105.8,79.0,0.941,
555,51.7895581,6.0074359,105.8,100.0,0.941,
556,53.279782,6.1144629,105.8,79.0,0.941,
557,52.0443437,4.64159612,105.8,50.0,0.941,
558,51.2302243,3.823928,105.8,12.0,0.941,
559,53.143001,7.0380717,105.8,100.0,0.941,
560,52.2658344,4.76617004,105.9,71.0,0.941,
561,52.0056642,5.876234508,105.9,200.0,0.941,
562,51.6486483,5.9450972,105.9,79.0,0.941,
563,51.7480583,4.10147,105.9,63.0,0.941,
564,52.6213395,4.6280413,105.9,79.0,0.941,
565,52.5831257,6.286441,105.9,50.0,0.941,
566,51.4743021,5.5490439,105.9,50.0,0.941,
567,52.3372909,5.795636429,105.9,100.0,0.941,
568,53.1464087,6.5665071,105.9,50.0,0.941,
569,52.0446265,4.3188215,105.9,79.0,0.941,
570,51.5725501,8.1061259,105.9,100.0,0.941,
571,35.6689767,-101.3919481,106.0,100.0,0.941,
572,52.1485693,4.9498671,106.0,63.0,0.941,
573,51.914403,4.5887889,106.0,50.0,0.941,
574,51.3512368,5.611589,106.0,50.0,0.941,
575,51.6590888,5.6148605,106.0,30.0,0.941,
576,52.5303233,4.7090367,106.0,25.0,0.941,
577,51.9685817,5.668298062,106.0,71.0,0.941,
578,52.3563585,6.6636219,106.1,50.0,0.941,
579,53.055232,4.7967379,106.1,50.0,0.941,
580,52.3421489,4.960825,106.1,10.0,0.941,
581,51.4178556,3.8031269,106.1,63.0,0.941,
582,52.4767117,6.061913261,106.1,50.0,0.941,
583,51.6336388,5.2290649,106.1,50.0,0.941,
584,53.2005936,5.7918548,106.1,79.0,0.941,
585,52.1617952,4.5340923,106.1,50.0,0.941,
586,51.288718,5.3212714,106.1,50.0,0.941,
587,51.1428567,5.8830683,106.1,32.0,0.941,
588,52.24773005,5.578273938,106.1,50.0,0.941,
589,53.2470954,6.8644944,106.1,79.0,0.941,
590,51.9863387,6.6117029,106.1,50.0,0.941,
591,52.1396933,6.194772,106.1,50.0,0.941,
592,51.82052005,4.625731518,106.1,100.0,0.941,
593,51.5033671,5.3938665,106.2,40.0,0.941,
594,51.4281834,5.828106871,106.2,56.0,0.941,
595,51.9585348,6.281455126,106.2,32.0,0.941,
596,51.879931,5.2876361,106.2,40.0,0.941,
597,52.01811935,4.711122135,106.2,50.0,0.941,
598,26.1907543,-97.6960599,106.2,40.0,0.941,
599,52.300289,6.988104273,106.2,100.0,0.941,
600,42.4250964,-71.066163,106.2,79.0,0.941,
601,51.6322376,4.863042418,106.2,50.0,0.941,
602,52.9962401,7.001434883,106.2,50.0,0.941,
603,51.4829194,4.9553103,106.3,50.0,0.941,
604,51.9994572,4.362724539,106.3,40.0,0.941,
605,52.60192475,4.705031752,106.3,50.0,0.941,
606,52.533426,6.312253,106.3,100.0,0.941,
607,52.2593938,5.7840992,106.3,50.0,0.941,
608,52.2411412,4.8251096,106.3,50.0,0.941,
609,52.7943068,6.7306013,106.3,316.0,0.941,
610,51.8566651,4.5368567,106.4,40.0,0.941,
611,52.0425903,6.6170412,106.4,100.0,0.941,
612,52.5559484,5.9033303,106.4,50.0,0.941,
613,52.4387666,4.8753615,106.4,50.0,0.941,
614,51.5209462,4.569368237,106.4,100.0,0.941,
615,51.8874333,5.4372681,106.4,79.0,0.941,
616,52.331111,5.5430312,106.4,50.0,0.941,
617,53.1091111,6.0948102,106.5,50.0,0.941,
618,52.1269925,4.5922382,106.5,100.0,0.941,
619,52.4056303,6.0413984,106.5,50.0,0.941,
620,52.42441,6.88168,106.5,79.0,0.941,
621,52.063858,6.1875742,106.5,50.0,0.941,
622,52.8742433,7.0617746,106.5,100.0,0.941,
623,51.57085015,4.076142822,106.5,50.0,0.941,
624,51.82025285,5.696090349,106.5,25.0,0.941,
625,53.1180114,7.1659885,106.6,50.0,0.941,
626,51.9314474,4.7827247,106.6,100.0,0.941,
627,52.1289693,5.2046134,106.6,40.0,0.941,
628,51.4392648,5.478633,106.6,50.0,0.941,
629,53.2190652,6.5680077,106.6,316.0,0.941,
630,52.3592764,6.3842991,106.6,16.0,0.941,
631,52.305554,4.6926644,106.6,100.0,0.941,
632,52.4963759,5.0682736,106.6,20.0,0.941,
633,52.51456525,6.09772036,106.6,20.0,0.941,
634,52.9984742,5.923148795,106.7,100.0,0.941,
635,52.6631484,4.8326672,106.7,79.0,0.941,
636,52.17151315,6.34365816,106.7,300.0,0.941,
637,51.5889415,4.5278916,106.7,316.0,0.941,
638,51.5337801,5.6329857,106.8,65.0,0.941,
639,52.7264258,6.493081489,106.8,50.0,0.941,
640,52.18985485,4.414558265,106.8,50.0,0.941,
641,50.90469405,5.7352047,106.8,100.0,0.941,
642,52.0387833,4.956087685,106.8,50.0,0.941,
643,52.21485365,5.478146324,106.8,100.0,0.941,
644,51.84257485,5.838960629,106.8,25.0,0.941,
645,51.68733715,5.01730794,106.8,79.0,0.941,
646,52.9524178,6.3441136,106.9,40.0,0.941,
647,52.0526703,6.1014431,106.9,100.0,0.941,
648,51.1073016,5.8719765,106.9,100.0,0.941,
649,51.833921,4.1436739,106.9,100.0,0.941,
650,-7.2752003,112.636552,106.9,50.0,0.941,
651,53.0807517,6.877303483,106.9,79.0,0.941,
652,52.3595223,4.535025852,106.9,25.0,0.941,
653,52.0038435,6.5194467,106.9,32.0,0.941,
654,53.3243515,5.9992306,107.0,126.0,0.941,
655,52.7905619,7.2400267,107.0,100.0,0.941,
656,52.2347139,6.4949852,107.0,50.0,0.941,
657,51.8782056,4.8281412,107.0,200.0,0.941,
658,52.6654515,5.5987894,107.0,25.0,0.941,
659,53.0260951,7.1122345,107.0,100.0,0.941,
660,51.9685817,5.668298062,107.0,25.0,0.941,
661,52.08653175,5.249007958,107.0,224.0,0.941,
662,52.17957375,5.930077461,107.1,25.0,0.941,
663,51.2744706,5.5744905,107.1,100.0,0.941,
664,52.2973861,6.882275369,107.1,50.0,0.941,
665,50.5862066,8.6742306,107.1,79.0,0.941,
666,53.8111615,9.6182581,107.1,100.0,0.941,
667,51.33154005,4.087702849,107.1,43.0,0.941,
668,51.8642776,6.0457927,107.1,100.0,0.941,
669,51.8577532,4.3914097,107.1,79.0,0.941,
670,51.5331484,4.4561276,107.1,65.0,0.941,
671,51.6134636,5.5446455,107.1,63.0,0.941,
672,52.0859261,4.8832939,107.1,50.0,0.941,
673,51.6497688,3.9208365,107.1,35.0,0.941,
674,51.91418185,6.57739858,107.2,100.0,0.941,
675,52.3025582,4.8467875,107.2,63.0,0.941,
676,51.8809765,5.5096395,107.2,79.0,0.941,
677,50.8252689,5.9352312,107.2,100.0,0.941,
678,49.786464,20.9737542,107.2,100.0,0.941,
679,51.4790956,5.6557686,107.2,25.0,0.941,
680,51.6598038,5.0319484,107.2,630.0,0.941,
681,52.0861654,4.3946774,107.2,50.0,0.941,
682,52.7031261,4.8111118,107.2,50.0,0.941,
683,52.33942,6.78025,107.2,79.0,0.941,
684,51.9958671,5.9751252,107.2,79.0,0.941,
685,51.5887845,4.7760237,107.3,79.0,0.941,
686,52.2695736,6.236339605,107.3,79.0,0.941,
687,53.2564712,6.0388695,107.3,40.0,0.941,
688,35.000074,104.999927,107.3,100.0,0.941,
689,52.16212075,6.775353827,107.3,398.0,0.941,
690,52.0271433,5.1620637,107.3,20.0,0.941,
691,51.6863207,5.7841148,107.3,25.0,0.941,
692,51.4889616,5.300594979,107.3,20.0,0.941,
693,53.1074318,7.013857,107.3,79.0,0.941,
694,50.9974235,5.8666627,107.3,100.0,0.941,
695,52.6425446,6.0720879,107.3,100.0,0.941,
696,51.6656003,5.3712805,107.4,100.0,0.941,
697,51.9187914,5.8452555,107.4,50.0,0.941,
698,52.51011775,4.635060887,107.4,50.0,0.941,
699,53.2720724,6.5885708,107.4,50.0,0.941,
700,52.30853685,6.914603743,107.4,100.0,0.941,
701,51.1933903,5.9882649,107.4,50.0,0.941,
702,52.1655725,4.709364,107.4,100.0,0.941,
703,51.3202409,5.458181898,107.4,100.0,0.941,
704,52.2391743,5.3734101,107.5,63.0,0.941,
705,52.1050018,6.0662773,107.5,63.0,0.941,
706,52.1594747,4.4908843,107.5,100.0,0.941,
707,51.9890577,6.5716944,107.5,50.0,0.941,
708,50.8512438,5.6909768,107.5,32.0,0.941,
709,53.2158709,5.6613293,107.5,178.0,0.941,
710,51.5173136,5.500838,107.5,63.0,0.941,
711,51.23558295,5.705079712,107.5,100.0,0.941,
712,52.75286615,6.952513466,107.6,398.0,0.941,
713,52.2321562,6.5809004,107.6,100.0,0.941,
714,52.0426094,4.3930456,107.6,50.0,0.941,
715,49.4010818,9.5077722,107.6,63.0,0.941,
716,51.38632235,5.688884478,107.6,79.0,0.941,
717,51.58561845,5.066061613,107.6,50.0,0.941,
718,52.4579135,5.9995423,107.6,25.0,0.941,
719,52.5841732,4.779619,107.6,79.0,0.941,
720,52.00824,6.17455,107.7,50.0,0.941,
721,52.33599915,5.640271521,107.7,50.0,0.941,
722,51.6742119,5.9805161,107.7,79.0,0.941,
723,52.78822125,4.741356804,107.7,158.0,0.941,
724,52.0907006,5.1215634,107.7,32.0,0.941,
725,51.4190691,5.4045572,107.7,63.0,0.941,
726,52.4086697,6.6148049,107.7,89.0,0.941,
727,52.3705038,5.2185859,107.8,40.0,0.941,
728,52.9952273,6.560498,107.8,100.0,0.941,
729,52.0834347,4.7510872,107.8,50.0,0.941,
730,53.1954807,5.9871063,107.8,63.0,0.941,
731,52.4574236,4.6111981,107.8,50.0,0.941,
732,51.7764266,4.9190121,107.8,50.0,0.941,
733,51.84257485,5.838960629,107.8,79.0,0.941,
734,51.7311823,3.7719799,107.8,50.0,0.941,
735,51.29884295,3.842204396,107.8,79.0,0.941,
736,52.2901716,5.9686728,107.8,63.0,0.941,
737,51.9227863,4.329563379,107.8,10.0,0.941,
738,52.3730796,4.8924534,107.9,25.0,0.941,
739,51.8068343,5.4403237,,79.0,0.941,
740,52.17151315,6.34365816,107.9,100.0,0.941,
741,52.1208994,5.2836057,107.9,25.0,0.941,
742,51.4162975,3.7028061,107.9,100.0,0.941,
