Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP
27.4206,84.2314,101.6,2000
26.4,87.42,101.6,500
28.074,82.1744,101.6,0
28.41,80.36,101.8,1000
28.03,81.37,101.8,1000
28.14,83.59,101.8,1000
26.435,85.553,101.8,500
27.42,85.19,101.8,500
29.09,81.37,101.8,100
27.01,84.524,101.9,100
27.303,83.27,102,1000
27.212,87.4,102,250
26.29,87.17,102.1,500
28.1,85.19,102.1,400
27.1925,86.0455,102.1,100
29.5108,80.324,102.2,500
27.2912,86.3444,102.2,500
26.46,85.16,102.2,100
28.2235,82.094,102.2,100
29.434,82.3058,102.2,100
27.4059,85.1858,102.4,500
27.12,86.47,102.4,250
26.473,86.42,102.4,150
28.12,81.41,102.4,100
27.522,84.371,102.4,100
27.071,85.213,102.6,100
26.43,86.29,102.6,100
27.0742,87.321,102.6,100
28.13,83.59,102.6,100
28.02,82.29,102.8,500
29.09,81.37,102.8,100
27.41,84.26,103,1000
28.5526,80.3441,103,1000
27.3924,85.194,103,1000
27.4,86.02,103.4,250
28.36,81.36,103.4,100
27.25,85.02,103.4,100
26.39,85.48,103.4,100
28.14,83.59,103.4,100
29.582,81.491,103.4,50
27.522,82.312,103.5,100
28.07,82.52,103.6,500
27.42,85.19,103.6,500
27.1,87.03,103.6,100
29.3328,80.2335,103.6,100
27.125,85.55,103.6,100
26.24,88.004,103.6,100
27.55,83.33,103.6,100
27.5154,83.5445,103.6,100
27.01,84.524,103.8,500
28.2235,82.094,103.8,100
28,84.38,103.9,100
27.1905,85.592,104,250
27.3707,85.3311,104,100
26.474,86.383,104,100
29.265,81.291,104,100
28.501,81.435,104,100
28.033,82.155,104,100
26.325,88.054,104,0
27.36,85.24,104.2,500
27.334,83.032,104.2,250
27.09,87.46,104.2,150
27.593,84.165,104.2,100
27.093,85.542,104.2,100
26.29,87.17,104.4,500
28.21,83.341,104.4,100
28.5022,81.4232,104.4,100
27.12,86.47,104.4,100
28.18,82.38,104.5,100
28.03,81.37,104.5,100
27.3505,85.3055,104.5,100
27.5,85.142,104.5,25
28.1447,83.5655,104.6,250
28.06,84.26,104.6,100
28,84.38,104.6,100
29.434,82.3058,104.6,100
27.42,85.19,104.8,250
29.18,80.35,104.8,100
28.2235,82.094,104.8,100
26.52,85.34,104.8,100
28.03,81.37,104.8,100
27.19,86.3,104.8,50
26.38,87.59,105,100
27.12,86.47,105,100
28.42,82.14,105,100
26.435,85.553,105,100
27.5,85.33,105,100
27.452,85.091,105,50
27.42,85.19,105.1,100
29.33,81.12,105.2,500
29.1654,82.1,105.2,250
26.59,87.2,105.2,100
27.402,85.26,105.4,500
28.03,81.37,105.4,500
27.5854,83.46,105.4,250
28.16,83.36,105.4,100
27.01,84.524,105.4,100
28.0454,84.3312,105.4,100
26.43,86.29,105.4,100
26.29,87.17,105.6,100
27.06,85.33,105.6,100
27.543,84.56,105.6,30
26.4918,87.1727,105.7,0
27.42,85.19,105.7,0
27.01,84.524,105.8,100
27.522,82.312,105.8,100
27.574,84.165,105.8,100
27.223,87.1228,105.8,100
26.321,86.45,105.8,100
28,83.144,105.8,100
26.363,88.0035,105.9,100
26.435,85.553,106,500
27.543,84.56,106,500
27.5256,86.253,106,100
27.42,85.19,106,100
27.1,84.585,106,100
28.1425,82.2,106.1,100
28.04,83.15,106.2,500
26.59,87.2,106.2,100
26.4,87.17,106.3,100
27.4116,85.2007,106.3,100
27.4,86.02,106.4,100
28,84.38,106.4,100
26.54,87.56,106.4,100
28.213,81.243,106.4,100
28.36,81.36,106.4,0
29.33,81.12,106.6,250
26.39,85.48,106.6,250
26.29,87.17,106.6,100
27.4055,83.344,106.6,100
26.49,87.16,106.6,100
28.14,81.2,106.6,100
27.405,85.17,106.6,100
26.435,85.553,106.6,0
28.36,81.36,106.7,100
27.3712,85.3303,106.7,100
27.42,85.19,106.7,100
27.5545,85.082,106.8,100
27.483,83.333,106.9,500
28.16,83.36,107,100
28.382,81.1125,107,100
26.413,85.481,107,100
27.4046,85.1702,107,100
27.015,84.513,107,100
26.4,87.17,107.2,1000
27.38,85.04,107.2,250
27.402,85.26,107.3,100
27.4854,85.155,107.4,500
26.52,85.34,107.4,100
26.325,88.054,107.5,100
28.36,81.36,107.6,500
27.37,85.33,107.6,250
28.4445,82.105,107.6,100
27.19,86.3,107.6,100
28.14,83.59,107.6,100
26.43,86.29,107.8,200
27.1248,85.5502,999.9,0
