,Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP
0,14.645555555555557,121.04166666666664,50.007,10
1,14.6,121.0,87.5,0
2,14.565,120.99444444444444,87.5,0
3,14.05,121.16666666666667,87.9,1000
4,17.566666666666666,120.38333333333334,88.1,20000
5,12.8725,124.00638888888892,88.1,5000
6,12.5,124.63333333333334,88.1,0
7,13.7,123.5,88.1,0
8,14.6,121.06666666666666,88.3,62500
9,7.083333333333333,125.6111111111111,88.3,30000
10,10.285000000000002,123.86500000000002,88.3,10500
11,10.666666666666666,122.95,88.3,10000
12,16.416666666666668,120.6,88.3,10000
13,10.75,122.55,88.3,10000
14,13.116666666666667,123.71666666666667,88.3,5000
15,17.566666666666666,120.38333333333334,88.3,5000
16,6.916666666666667,122.06666666666666,88.3,5000
17,10.95,123.41666666666667,88.3,1050
18,8.494444444444442,124.65,88.5,20000
19,16.94444444444444,121.76666666666667,88.5,5000
20,11.683333333333334,122.36666666666666,88.5,2100
21,10.383333333333333,123.65,88.5,2100
22,16.0,120.66666666666667,88.5,1050
23,15.75222222222222,121.56611111111111,88.5,1050
24,10.789722222222222,122.01333333333332,88.5,600
25,11.75,122.1,88.5,210
26,6.95,126.21666666666667,88.5,0
27,6.116666666666666,125.16666666666667,88.7,20000
28,7.783333333333333,122.58333333333333,88.7,10500
29,7.0,125.08333333333333,88.7,10500
30,15.483333333333333,120.96666666666667,88.7,10000
31,10.75,122.55,88.7,10000
32,14.75,121.65,88.7,10000
33,8.95,125.55,88.7,5000
34,16.616666666666667,120.31666666666666,88.7,5000
35,12.661388888888892,123.87944444444447,88.7,2000
36,13.116666666666667,123.71666666666667,88.7,5
37,13.477222222222219,123.34694444444443,88.7,0
38,13.933333333333334,121.16666666666667,88.7,0
39,14.816666666666666,121.05,88.7,0
40,8.582777777777778,123.3408333333333,88.9,16000
41,7.766666666666667,125.0,88.9,10500
42,14.116666666666667,122.95,88.9,10000
43,11.583333333333334,122.75,88.9,10000
44,9.583333333333334,123.11666666666666,88.9,2100
45,11.032500000000004,125.72250000000003,88.9,2100
46,8.533333333333333,125.95,88.9,2100
47,6.75,125.33333333333333,88.9,0
48,14.649166666666664,121.01888888888888,89.1,91250
49,10.3,123.89888888888888,89.1,32000
50,13.116666666666667,123.71666666666667,89.1,27000
51,7.083333333333333,125.6111111111111,89.1,15000
52,17.616666666666667,121.73333333333333,89.3,30000
53,8.494444444444442,124.65,89.3,15000
54,7.216666666666667,124.25,89.3,10500
55,16.05,120.33333333333333,89.3,10500
56,11.683333333333334,122.36666666666666,89.3,10500
