Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP
9.0947,-79.2501,103.7,23166
7.385,-80.2454,103.9,2512
9.0947,-79.2501,104.1,16902
8.4828,-82.3225,104.1,1256
9.2014,-79.4634,104.3,24106
7.4526,-80.4714,104.3,1871
9.0947,-79.2501,104.5,84912
8.4828,-82.3225,104.5,5383
7.385,-80.2454,104.7,7447
9.2014,-79.4634,104.7,2649
9.094,-79.245,104.9,79620
8.4046,-82.3737,104.9,17131
9.242,-82.1521,104.9,6606
9.2014,-79.4634,105.1,40176
8.3842,-78.0715,105.1,7517
7.385,-80.2454,105.1,3937
8.3121,-82.4201,105.3,2654
7.385,-80.2454,105.5,2754
9.0947,-79.2501,105.7,28117
8.4828,-82.3225,105.7,2754
7.385,-80.2454,105.9,1584
9.0947,-79.2501,106.1,22591
8.4828,-82.3225,106.1,14751
7.385,-80.2454,106.3,11119
8.3004,-77.5837,106.3,6701
9.2004,-79.4656,106.3,1712
7.5603,-81.2413,106.3,412
9.094,-79.245,106.5,24151
8.4828,-82.3225,106.5,3600
7.385,-80.2454,106.7,8374
9.2014,-79.4634,106.7,2010
9.0253,-79.3111,106.9,16180
8.4828,-82.3225,106.9,1879
9.094,-79.245,107.3,27805
8.4828,-82.3225,107.3,3962
7.385,-80.2454,107.5,14038
9.0253,-79.3111,107.7,2550
8.4828,-82.3225,107.7,1256
8.2718,-77.5611,107.9,14844
7.385,-80.2454,107.9,5524
9.2014,-79.4634,107.9,2400
