Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP
25.0114,121.323,50.001,10
22.5615,121.023,50.001,0
23,120.12,88.1,0
25.02,121.32,88.1,0
24.46,121.45,88.1,0
23.59,121.37,88.3,0
24.28,118.25,88.3,0
23,120.12,88.3,0
25.0514,121.3137,88.3,0
25.02,121.32,88.3,0
25.0209,121.2559,88.5,0
25.02,121.32,88.5,0
24.5923,121.342,88.7,0
25.103,121.2656,88.7,0
24.2742,118.2405,88.9,1000
23.2744,121.2041,88.9,1000
23.2842,120.2642,88.9,0
25.08,121.44,88.9,0
24.34,120.49,88.9,0
22.4,120.29,88.9,0
24.4559,121.0708,89.1,0
24.48,120.58,89.1,0
24.1202,120.3503,89.1,0
22.5957,120.1345,89.1,0
24.4059,121.4557,89.1,0
23.43,120.33,89.3,0
22.4,120.29,89.3,0
25.0253,121.3039,89.3,0
24.0721,120.394,89.5,0
23,120.12,89.5,0
24.5321,121.1013,89.5,0
23.43,120.33,89.7,0
24.0031,121.3722,89.7,0
22.37,120.18,89.7,0
23.34,119.34,89.7,0
22.4,120.29,89.7,0
25.02,121.32,89.7,0
22.4959,121.0548,89.7,0
,,89.7,0
24.48,120.58,89.9,0
24.34,120.49,89.9,0
24.1114,120.362,89.9,0
23,120.12,89.9,0
24.59,121.18,89.9,0
24.46,121.45,89.9,0
24.0031,121.3722,90.1,0
23.4229,120.2533,90.1,0
22.3948,120.1803,90.1,0
22.4,120.29,90.1,0
25.0501,121.3141,90.1,0
24.0849,120.3435,90.3,3000
24.48,120.58,90.3,0
23,120.12,90.3,0
24.4358,121.3958,90.3,0
22.3651,120.1732,90.5,3000
24.0031,121.3722,90.5,0
24.34,120.49,90.5,0
23.34,119.34,90.5,0
25.02,121.32,90.5,0
23.3546,120.3417,90.5,0
24.48,120.58,90.7,0
23.55,120.41,90.7,0
23,120.12,90.7,0
24.46,121.45,90.7,0
22.3437,120.323,90.9,3000
23.2842,120.2642,90.9,0
24.34,120.49,90.9,0
25.0132,121.3211,90.9,0
24.05,120.33,91.1,0
23,120.12,91.1,0
24.59,121.18,91.1,0
22.4342,120.3802,91.3,3000
23.2842,120.2642,91.3,0
23.5856,121.3653,91.3,0
23.3342,119.351,91.3,0
24.4108,120.5211,91.3,0
25.02,121.32,91.3,0
22.4603,121.0839,91.3,0
23.42,120.3,91.3,0
26.095,119.5656,91.5,0
23.55,120.41,91.5,0
24.0849,120.3435,91.5,0
23,120.12,91.5,0
24.59,121.18,91.5,0
24.46,121.45,91.5,0
23.2842,120.2642,91.7,0
24.0031,121.3722,91.7,0
22.37,120.18,91.7,0
24.2742,118.2405,91.7,0
24.34,120.49,91.7,0
25.08,121.36,91.7,0
22.4,120.29,91.7,0
24.05,120.33,91.9,0
23.34,119.34,91.9,0
23,120.12,91.9,0
24.59,121.18,91.9,0
24.46,121.45,91.9,0
22.3745,120.1852,92.1,3000
25.0144,121.3051,92.1,3000
23.2824,120.2824,92.3,3000
24.3242,120.5641,92.3,3000
24.46,121.45,92.3,0
22.4342,120.3802,92.5,3000
24.0031,121.3722,92.5,0
24.09,120.41,92.5,0
22.4959,121.0548,92.5,0
24.56,121.22,92.7,3000
23,120.12,92.7,0
24.0311,120.3442,92.9,0
24.2742,118.2405,92.9,0
22.485,120.2516,93.1,25000
25.02,121.32,93.1,13000
23.55,120.41,93.1,0
23.2842,120.2642,93.3,0
23.34,119.34,93.3,0
23.5453,121.3108,93.5,3000
24.48,120.58,93.5,0
24.59,121.18,93.5,0
23.55,120.41,93.7,3000
23,120.12,93.7,0
25.02,121.32,93.7,0
23.34,119.34,93.9,0
22.4949,120.2559,94.3,21000
25.1101,121.3209,94.3,10000
24.0031,121.3722,94.3,5000
22.4603,121.0839,94.3,5000
24.2343,120.4442,94.5,30000
,,94.5,0
23.3436,120.2627,96.1,10000
24.2335,120.444,96.1,10000
24.4404,121.4809,96.1,5000
23.5748,120.3743,96.3,35000
22.3841,120.1542,96.3,35000
25.1113,121.3227,96.3,35000
23.5856,121.3653,96.3,5000
22.4055,121.0135,96.3,5000
24.2723,118.244,96.3,1000
23.2842,120.2642,96.3,0
23.55,120.41,96.3,0
23.34,119.34,96.3,0
22.4,120.29,96.3,0
23,120.12,96.3,0
25.02,121.32,96.3,0
24.46,121.45,96.3,0
24.48,120.58,96.7,0
23.3342,119.351,96.7,0
24.34,120.49,96.7,0
24.59,121.18,96.7,0
22.0024,120.4413,96.9,0
22.37,120.18,96.9,0
25.08,121.44,96.9,0
22.4,120.29,96.9,0
24.09,120.41,96.9,0
23,120.12,96.9,0
22.5914,120.1304,97.1,3000
24.34,120.49,97.1,0
24.46,121.45,97.1,0
24.0031,121.3722,97.3,3000
24.05,120.33,97.3,0
25.02,121.32,97.3,0
22.3625,120.1806,97.5,3000
24.48,120.58,97.5,0
24.34,120.49,97.5,0
24.59,121.18,97.5,0
25.08,121.44,97.7,0
23.55,120.41,97.7,0
24.09,120.41,97.7,0
23.0037,120.1359,97.9,3000
24.46,121.45,97.9,0
23.5127,120.4947,98.1,3000
25.1113,121.3227,98.1,0
22.3842,120.1826,98.3,3000
24.341,120.4922,98.3,3000
23.5453,121.3108,98.3,3000
24.34,120.49,98.3,0
25.08,121.44,98.5,0
26.095,119.5656,98.5,0
25.02,121.32,98.5,0
23.0235,120.1403,98.7,3000
24.0324,120.342,98.7,0
22.4959,121.0548,98.7,0
25.0102,121.2847,98.9,3000
23.3351,120.3558,98.9,0
23.3342,119.351,99.1,4000
24.09,120.41,99.1,3000
22.3651,120.1732,99.1,0
22.0024,120.4413,99.3,3000
24.48,120.58,99.3,0
24.2742,118.2405,99.3,0
24.59,121.18,99.3,0
22.0154,121.3155,99.5,3000
23.43,120.33,99.5,0
24.46,121.45,99.5,0
23.5636,120.3807,99.7,3000
25.1113,121.3227,99.7,0
24.59,121.18,99.7,0
22.3651,120.1732,99.9,3000
24.2334,120.4442,100.1,13000
25.084,121.4321,100.1,1000
23.2744,121.2041,100.3,1000
23.2842,120.2642,100.3,0
23.34,119.34,100.3,0
22.4959,121.0548,100.5,3000
22.37,120.18,100.7,30000
25.02,121.32,100.7,30000
24.09,120.41,100.7,0
24.48,120.58,101.1,0
25.02,121.32,101.1,0
24.59,121.18,101.1,0
24.59,121.18,101.1,0
23.19,120.2922,101.3,35000
24.0031,121.3722,101.3,1500
22.4603,121.0839,101.3,1500
24.5157,121.4624,101.3,1000
24.2335,120.444,101.5,10000
22.3831,120.1555,101.7,30000
25.0956,121.333,101.7,30000
23.5748,120.3743,102.1,35000
23.5856,121.3653,102.1,5000
22.4055,121.0135,102.1,5000
24.4404,121.4809,102.1,5000
24.34,120.49,102.3,0
22.5914,120.1304,102.5,10000
25.08,121.44,102.5,0
25.02,121.32,102.5,0
24.2335,120.444,102.9,10000
22.4603,121.0839,102.9,5000
24.4404,121.4809,102.9,5000
23.1936,120.2909,103.1,10000
22.3841,120.1542,103.3,35000
25.1113,121.3227,103.3,35000
23.2321,121.1944,103.3,2500
24.0337,120.3421,103.5,30000
24.46,121.45,103.5,10000
24.0031,121.3722,103.7,5000
22.364,120.1807,103.9,3000
24.3747,120.5044,103.9,3000
25.02,121.32,104.1,0
23.1936,120.2909,104.3,10000
23.2842,120.2642,104.3,0
24.48,120.58,104.3,0
23.34,119.34,104.3,0
24.59,121.18,104.3,0
24.2343,120.4442,104.5,35000
23.5856,121.3653,104.5,3000
25.1101,121.3209,104.9,35000
22.485,120.2516,104.9,25000
23.3351,120.3558,104.9,5000
24.2343,120.4442,105.1,35000
23.3342,119.351,105.3,4000
22.4503,121.0829,105.3,3000
24.4059,121.4557,105.5,3000
24.05,120.33,105.5,0
24.09,120.41,105.5,0
23.3351,120.3558,105.7,3000
23.34,119.34,105.7,0
23.2728,121.2105,105.7,0
24.3829,121.0548,105.7,0
22.3841,120.1542,105.9,35000
25.1113,121.3227,105.9,35000
23,120.12,105.9,30000
22.4,120.29,105.9,0
24.09,120.41,106.1,0
24.28,118.25,106.3,0
25.1113,121.3227,106.5,35000
23.1936,120.2909,106.5,3000
23.2729,121.2104,106.5,1500
22.37,120.18,106.7,0
22.4,120.29,106.7,0
23.5748,120.3743,106.9,35000
23.5856,121.3653,106.9,5000
22.4055,121.0135,106.9,5000
