,Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP
0,-12.166666666666663,-170.09166666666673,88.0,1000
1,-12.166666666666663,-170.09166666666673,88.1,0
4,-12.166666666666663,-170.09166666666673,89.1,1000
5,-12.166666666666663,-170.09166666666673,89.5,1000
6,-12.166666666666663,-170.09166666666673,89.9,0
7,-12.166666666666663,-170.09166666666673,90.5,0
8,-12.244444444444445,-170.11944444444444,90.9,0
10,-12.166666666666663,-170.09166666666673,93.7,1000
11,-11.933333333333334,-170.8,94.3,1000
12,-11.933333333333334,-170.8,94.9,0
14,-12.244444444444445,-170.11944444444444,96.1,10000
16,-12.244444444444445,-170.11944444444444,98.1,10000
17,-12.244444444444445,-170.11944444444444,99.9,10000
18,-12.166666666666663,-170.09166666666673,100.4,1000
19,-12.244444444444445,-170.11944444444444,101.1,10000
20,-12.166666666666663,-170.09166666666673,102.0,0
21,-12.166666666666663,-170.09166666666673,103.1,0
22,-11.933333333333334,-170.8,104.1,1000
23,-12.166666666666663,-170.09166666666673,105.3,1000
24,-12.166666666666663,-170.09166666666673,106.1,0
25,-12.180555555555554,-170.09666666666664,106.9,190
26,-12.166666666666663,-170.09166666666673,999.9,0
