,Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP
0,49.895555555555546,6.041666666666666,50.021,5
1,49.483888888888885,5.986111111111112,87.8,1000
2,49.760000000000005,6.100555555555555,88.1,100
3,49.46333333333333,6.095833333333333,88.9,100000
4,49.587777777777774,6.12388888888889,90.3,100
5,49.60944444444444,6.111388888888888,90.8,5000
6,49.776388888888896,6.080277777777778,91.7,2000
7,49.54277777777777,5.838888888888888,91.7,100
8,50.02055555555556,6.104722222222222,92.5,50000
9,49.46333333333333,6.095833333333333,93.3,100000
10,49.82027777777779,6.112222222222222,94.1,2000
11,49.567777777777785,5.919166666666668,94.3,2000
12,49.860555555555564,6.178611111111112,94.7,100
13,49.776388888888896,6.080277777777778,95.0,2000
14,49.718888888888884,6.263888888888889,95.0,200
15,49.57333333333333,6.336388888888889,95.0,200
16,49.83861111111111,6.294722222222222,95.0,100
17,49.812499999999986,6.405833333333333,95.0,100
18,49.848611111111104,5.885555555555555,95.6,100
19,50.0261111111111,6.068333333333334,95.9,3000
20,49.48361111111112,5.986111111111112,96.6,100
21,50.02055555555556,6.104722222222222,97.0,100000
22,49.51555555555555,5.932777777777777,97.5,500
23,49.95583333333333,5.916111111111111,98.0,100
24,49.60944444444444,6.111388888888888,98.3,5000
25,50.059166666666655,6.032222222222222,98.7,100
26,49.54277777777777,6.081111111111112,99.4,100
27,50.13000000000001,6.008888888888888,99.5,100
28,49.483888888888885,5.986111111111112,100.2,100
29,49.46333333333333,6.095833333333333,100.7,100000
30,49.55833333333332,6.057222222222223,101.2,1000
31,50.13000000000001,6.008888888888888,101.2,100
32,49.81111111111111,6.222222222222221,101.5,200
33,49.497499999999995,5.980555555555556,101.7,100
34,49.87694444444444,6.1674999999999995,102.2,100
35,49.581388888888895,6.091111111111112,102.2,100
36,49.54305555555556,5.838611111111111,102.2,100
37,49.95583333333333,5.916111111111111,102.2,100
38,49.61833333333334,6.143611111111112,102.9,1000
39,50.13000000000001,6.008888888888888,102.9,100
40,49.9688888888889,5.915,102.9,50
41,49.812499999999986,6.405833333333333,103.1,100
42,49.84194444444446,6.103888888888888,103.1,100
43,49.718888888888884,6.263888888888889,103.1,100
44,49.69833333333332,6.429166666666667,103.1,100
45,49.556388888888875,5.853888888888889,103.1,100
46,49.711111111111116,6.1658333333333335,103.4,1000
47,50.13000000000001,6.008888888888888,103.4,100
48,49.9688888888889,5.915,103.4,100
49,49.4861111111111,6.077222222222222,103.6,100
50,49.51555555555555,6.115,103.9,100
51,49.84944444444445,6.187777777777779,103.9,100
52,49.51555555555555,5.932777777777777,104.2,100
53,49.718888888888884,6.263888888888889,104.2,100
54,49.759722222222216,6.448055555555555,104.2,100
55,49.84194444444446,6.103888888888888,104.2,90
56,50.059166666666655,6.032222222222222,104.2,50
57,49.90888888888888,5.87611111111111,104.2,50
58,49.61833333333334,6.143611111111112,105.0,500
59,50.02055555555556,6.103888888888888,105.0,100
60,49.80111111111112,6.469444444444443,105.2,100
61,49.84250000000001,6.111111111111111,105.2,100
62,49.870277777777765,5.969444444444446,105.2,100
63,49.54527777777778,6.363333333333334,105.6,100
64,49.497499999999995,5.980555555555556,105.7,100
65,50.13000000000001,6.008888888888888,105.8,100
66,49.48361111111112,5.986111111111112,106.0,100
67,49.8111111111111,5.944444444444444,106.1,100
68,50.059166666666655,6.032222222222222,106.1,100
69,49.81111111111111,6.222222222222221,106.4,100
70,49.80138888888889,6.469444444444443,106.5,100
71,49.57083333333335,5.995833333333334,106.5,100
72,49.61611111111111,6.097222222222221,106.5,50
73,50.09666666666667,5.970277777777778,107.0,100
74,49.5238888888889,6.012777777777778,107.0,100
75,49.611111111111114,6.1833333333333345,107.0,100
76,49.51555555555555,5.932777777777777,107.2,100
77,49.84194444444446,6.103888888888888,107.2,100
78,49.95583333333333,5.916111111111111,107.2,100
79,49.694444444444436,6.394444444444445,107.3,100
80,49.80472222222221,6.422500000000001,107.4,100
81,49.61833333333334,6.143611111111112,107.7,1000
