Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP
50.3844,4.223,50.44,5
49.4802,5.3914,87.6,10000
51.1335,2.5521,87.6,5000
50.3624,3.4634,87.6,1000
50.4438,2.5433,87.6,500
50.2559,4.5358,87.6,500
50.0231,4.1856,87.6,100
50.3736,6.0245,87.6,20
50.4854,4.2021,87.7,198
50.26,4.21,87.7,100
50.25,6.02,87.7,100
50.2741,4.1948,87.7,100
50.5754,4.1048,87.8,100
50.2749,4.3703,87.8,100
50.4142,5.1502,87.8,100
50.4254,4.3111,87.8,10
50.1701,6.0725,87.9,500
50.3613,4.21,87.9,200
50.1438,4.5445,87.9,100
50.3615,5.5203,87.9,100
50.27,4.39,87.9,10
50.2732,3.575,87.9,10
50.494,3.16,88,8000
50.5729,5.2947,88,500
50.3044,5.1506,88,500
50.5258,4.4222,88,500
50.5017,4.2015,88,100
51.1311,3.1133,88.1,1000
50.28,4.5134,88.1,300
50.56,4.02,88.1,100
50.432,4.52,88.1,100
50.2438,4.2624,88.2,1000
50.1026,5.3315,88.2,100
50.3532,5.4941,88.2,100
50.5018,4.2146,88.3,1000
50.5643,2.4337,88.3,1000
49.4801,5.0408,88.3,500
50.0639,4.571,88.3,100
50.0301,4.2836,88.4,300
50.4801,3.1728,88.4,100
50.3442,5.3307,88.5,50000
50.2304,3.5311,88.5,500
50.25,4.27,88.5,100
51.052,3.4517,88.6,3200
50.4218,4.1226,88.6,100
50.5258,4.4222,88.7,1000
50.2749,4.3703,88.7,1000
50.5943,5.134,88.8,1180
50.511,4.2151,88.8,1000
50.255,4.2439,88.8,500
50.4844,3.442,88.8,100
50.2403,5.5849,88.8,100
51.0154,2.5108,88.9,1000
50.3152,3.413,88.9,1000
50.3527,4.1311,88.9,1000
50.2958,3.3645,88.9,500
50.482,5.51,88.9,500
51.1733,4.3224,89,20000
50.3936,6.0028,89,400
50.0231,4.1856,89,100
50.4651,5.2738,89.1,3200
50.49,4.2046,89.1,800
49.5939,5.4338,89.1,100
50.2746,4.521,89.1,100
50.4854,5.1314,89.2,1000
50.2403,5.5849,89.2,500
50.2458,4.1004,89.2,100
50.3737,4.4813,89.2,100
49.4615,5.0318,89.3,800
50.0235,4.3204,89.3,100
50.2446,3.5149,89.3,100
50.26,3.52,89.3,100
50.3825,5.3228,89.4,1000
50.1026,5.3315,89.4,100
50.4037,5.5515,89.4,100
50.4604,4.1326,89.5,50000
49.4113,5.4922,89.5,500
51.1057,3.1312,89.6,2000
50.1017,4.1411,89.6,500
50.1609,5.0334,89.6,500
50.3728,5.4159,89.7,500
50.2438,4.2624,89.7,0
51.1052,4.1137,89.8,1000
50.26,6.0052,89.8,800
50.2746,4.521,89.8,500
50.5645,5.3031,89.9,20000
50.2351,3.49,89.9,630
50.2428,3.5323,89.9,500
49.4802,5.3914,89.9,400
50.4806,3.0659,89.9,100
50.3528,4.2103,89.9,100
50.3658,3.2253,90,1000
50.1216,5.1722,90,800
50.5434,4.0302,90,500
50.1517,4.3609,90,200
50.2741,6.1238,90.1,1000
50.2836,4.1256,90.1,100
50.4259,3.5055,90.1,100
50.3737,4.4813,90.1,100
50.2818,4.5312,90.1,0
50.5018,4.2146,90.2,2000
50.0716,5.4721,90.2,100
50.5343,4.5408,90.3,500
50.255,4.2439,90.3,100
50.283,4.003,90.3,0
51.0118,3.1408,90.4,50000
50.3442,5.3307,90.5,50000
50.5031,4.264,90.5,50
50.491,4.2015,90.5,0
51.2038,4.5906,90.6,5000
50.3524,3.1906,90.6,1000
50.3535,4.215,90.6,100
50.5545,4.1649,90.7,2000
50.2118,4.5134,90.8,10000
50.4554,3.0014,90.8,500
50.5205,4.1925,90.9,1000
50.5119,3.5324,90.9,1000
50.26,6.0052,90.9,100
50.3908,5.344,91,500
50.2446,3.5149,91,400
50.1017,4.1411,91,100
50.2714,3.5651,91,100
50.283,4.141,91,0
50.511,4.2151,91.2,10000
51.1337,3.1314,91.3,3200
50.3654,5.5335,91.3,1000
51.1434,4.5349,91.4,500
50.3049,5.1503,91.4,100
49.4802,5.3914,91.5,10000
50.49,4.22,91.5,500
50.2304,3.5311,91.5,500
50.2403,5.5849,91.6,1000
50.0231,4.1856,91.6,100
50.4604,4.1326,91.7,50000
50.375,5.3747,91.7,1000
50.44,2.55,91.7,500
50.4324,6.03,91.8,1000
50.3957,5.3642,91.8,100
50.0716,5.4721,91.8,100
50.2503,4.27,91.9,631
50.255,4.2439,91.9,630
50.4104,5.1533,91.9,100
51.1434,4.2355,92,1000
50.5018,4.2146,92.1,150
50.2116,5.204,92.1,100
51.01,4.0436,92.2,3200
51.1006,4.4949,92.2,1000
50.482,4.5631,92.2,1000
50.5258,4.4222,92.2,320
50.1155,6.1037,92.2,160
50.2255,4.143,92.3,50000
50.3748,5.5306,92.3,1000
50.5901,5.0247,92.4,1000
50.511,4.2151,92.5,600
50.3908,5.344,92.5,500
50.4324,6.03,92.6,2000
50.4743,3.1712,92.7,1000
50.26,6.0052,92.7,1000
51.0819,4.3413,92.7,320
50.2118,4.5134,92.8,10000
51.0358,5.1251,92.8,1600
51.052,3.4517,92.8,1000
49.59,5.43,92.9,1000
51.1126,4.2416,92.9,500
50.3532,3.5135,92.9,100
50.2857,5.4812,92.9,100
50.5645,5.3031,93,3200
50.5434,4.0302,93,320
50.254,3.4425,93,100
50.511,4.2151,93.2,10000
50.3936,6.0028,93.2,5000
50.4659,2.5304,93.2,320
50.1216,5.1722,93.3,500
50.2255,4.143,93.4,600
50.1924,6.0358,93.4,100
51.0615,5.3214,93.5,2500
51.0756,4.5614,93.5,2000
51.0918,4.1457,93.5,2000
50.3431,5.2159,93.5,100
50.2559,4.5358,93.5,0
51.0017,3.1013,93.6,20000
50.3523,3.191,93.6,1500
50.3918,3.2358,93.6,400
50.3532,5.4941,93.6,200
49.3303,5.3052,93.6,100
50.4604,4.1326,93.7,50000
50.3825,5.3228,93.8,500
50.0314,4.1807,93.8,100
50.2428,3.5323,93.9,1500
50.3202,4.3638,93.9,500
51.0118,3.1408,94,6310
51.0019,3.122,94,2000
50.3527,4.1311,94,1000
50.4234,5.0233,94,500
49.4802,5.3914,94.1,10000
50.2952,5.5204,94.1,600
50.4438,2.5433,94.1,500
50.4016,4.3614,94.1,300
50.4326,4.5253,94.1,100
50.3825,5.3228,94.1,100
51.1733,4.3224,94.2,20000
50.2936,3.43,94.2,320
50.3613,4.21,94.2,250
50.0235,4.3204,94.2,100
50.2645,4.2444,94.3,1000
50.3049,5.1503,94.3,200
50.5113,4.233,94.3,0
50.2456,6.1147,94.4,1250
50.2403,5.5849,94.4,500
50.39,4.38,94.4,100
50.4133,4.0155,94.4,100
50.5056,4.2554,94.4,80
51.0306,4.3733,94.4,0
51.0209,3.4326,94.5,1000
50.283,4.1204,94.5,320
50.1215,5.2044,94.5,100
50.4902,4.222,94.6,1000
50.2952,5.5204,94.6,250
50.4142,5.1502,94.6,100
50.5729,5.2947,94.7,1000
49.4633,5.0321,94.7,100
50.1828,5.032,94.7,100
49.4056,5.2212,94.7,100
49.4957,5.2819,94.7,100
49.3127,5.29,94.7,100
50.2429,4.2628,94.8,1000
50.5258,4.4222,94.8,1000
50.47,5.2815,94.8,1000
50.1839,6.1052,94.9,5000
50.4114,4.2425,94.9,500
50.4112,4.2421,94.9,500
50.2711,3.5704,94.9,500
50.2423,4.5035,94.9,500
50.3736,6.0245,94.9,50
51.0505,5.4403,95,4000
50.3908,5.344,95,1000
50.4806,3.5939,95,200
50.4443,3.1238,95,100
51.2038,4.5906,95.1,1000
50.432,4.52,95.1,600
50.3918,3.2358,95.1,300
50.25,4.27,95.1,100
50.3918,3.2358,95.1,100
50.1216,5.1722,95.2,4000
50.5545,4.1649,95.2,2000
50.4554,3.0014,95.2,500
50.2823,4.1253,95.3,1000
50.3938,4.4031,95.4,600
50.3724,3.4529,95.4,500
50.3816,3.4837,95.4,500
50.0231,4.1856,95.4,100
50.441,3.405,95.4,100
50.2316,4.4654,95.4,100
50.4147,4.3658,95.4,100
50.4604,4.1326,95.5,1000
50.3442,5.3307,95.6,50000
50.5545,4.1649,95.6,630
50.2836,4.1256,95.6,100
51.0118,3.1408,95.7,50000
50.2652,3.5723,95.7,300
50.5327,4.3711,95.8,1000
50.2704,4.2556,95.8,0
51.1408,5.16,95.9,500
50.1517,4.3609,95.9,200
50.1026,5.3315,96,100
50.45,5.42,96,100
50.53,5.55,96,100
50.4427,4.3517,96.1,35000
50.585,3.0446,96.2,500
50.1215,5.2044,96.2,200
50.1314,6.0039,96.2,100
51.0247,3.4237,96.3,2000
49.4802,5.3914,96.4,10000
50.3442,5.3307,96.4,5000
51.1733,4.3224,96.4,3000
51.16,5.29,96.5,1260
50.482,4.5631,96.5,1000
50.5025,4.2334,96.5,170
50.2255,4.143,96.6,50000
50.3734,6.0247,96.7,2000
51.0039,4.2747,96.7,2000
50.3911,6.1008,96.7,1500
50.25,6.02,96.7,100
50.5613,5.2057,96.8,500
50.0716,5.4721,96.8,100
50.2341,5.2551,96.8,100
50.3523,3.191,96.8,100
50.4854,5.1314,96.9,1000
50.3154,5.1406,96.9,100
50.35,5.52,96.9,0
50.4604,4.1326,97,2000
50.2429,4.2628,97.1,1000
50.375,5.3747,97.1,1000
50.2719,3.5723,97.1,250
49.3542,5.4746,97.2,1000
50.4438,3.1804,97.2,100
50.2952,5.5204,97.3,500
50.4427,4.3517,97.3,500
50.03,5.23,97.3,10
50.3918,3.2358,97.4,1000
50.3401,5.1341,97.4,500
50.5513,3.0721,97.4,250
50.44,5.5,97.4,250
50.03,4.31,97.4,100
51.1733,4.3224,97.5,20000
50.3936,6.0028,97.5,1000
50.2416,4.1535,97.5,100
50.3613,4.0759,97.6,1000
50.1026,5.3315,97.6,100
50.2403,5.5849,97.6,100
50.3152,3.413,97.7,790
50.2746,4.521,97.7,500
50.2948,5.5152,97.7,300
50.4902,4.222,97.8,4000
50.1216,5.1722,97.8,2000
50.4904,4.204,97.8,1200
50.2753,4.2626,97.8,100
50.5645,5.3031,97.9,20000
50.2904,4.0827,97.9,1000
50.4549,3.4156,97.9,500
50.3007,6.0534,98,2000
51.1126,4.2416,98,1000
50.2445,6.1636,98,1000
50.4902,4.222,98.1,4000
49.4615,5.0318,98.1,1000
51.0118,3.1408,98.2,16000
50.4535,5.3549,98.2,100
50.2118,4.5134,98.3,10000
51.0604,5.1503,98.4,1000
50.3736,6.0245,98.4,1000
49.4113,5.4922,98.4,500
50.5454,4.2404,98.4,126
50.3724,3.4529,98.4,100
50.5143,4.2151,98.5,900
50.5258,4.4222,98.5,500
50.2839,4.0206,98.5,100
51.0118,3.1408,98.6,50000
50.2934,5.4027,98.6,300
50.0713,5.4713,98.6,100
50.243,4.5057,98.7,1000
50.3737,4.4813,98.7,300
50.2416,4.1535,98.7,100
49.5803,5.3757,98.7,0
50.0519,4.5602,98.8,4000
50.5345,4.1924,98.8,3200
50.3154,5.1406,98.8,500
50.1411,5.0404,98.8,300
50.3908,5.344,99,2000
51.0039,4.2747,99,1000
51.0036,4.5721,99,1000
49.4633,5.0321,99,100
50.2255,4.143,99.1,50000
51.142,4.2722,99.2,10000
50.5634,5.2006,99.2,500
50.511,4.2151,99.3,10000
51.0715,5.3457,99.3,1000
51.0111,3.4433,99.4,4000
50.3442,5.3307,99.5,50000
50.2904,4.0827,99.5,500
50.4901,4.2016,99.7,1000
50.5258,4.4222,99.7,500
50.2905,4.5355,99.7,250
50.4806,3.5939,99.7,200
50.3617,4.1041,99.7,100
50.0105,5.2247,99.8,300
50.4112,4.2421,99.8,100
50.5645,5.3031,99.9,20000
50.3152,3.413,99.9,1000
50.32,3.55,99.9,100
50.5018,4.2146,100,2000
51.2304,4.335,100,2000
50.255,4.2439,100,500
49.3945,5.4704,100,200
51.0118,3.1408,100.1,50000
50.3908,5.344,100.1,1000
51.1331,4.2255,100.2,4000
50.4117,4.3651,100.2,1000
50.0103,5.2315,100.2,1000
50.3033,5.2215,100.2,10
50.5143,4.2151,100.3,900
50.4104,5.1533,100.3,200
50.0002,5.4216,100.3,140
50.1216,5.1722,100.3,100
50.2905,4.5355,100.4,1000
51.1256,5.112,100.4,500
50.3911,6.1008,100.5,20000
50.0251,4.3012,100.5,2000
50.3034,3.5841,100.5,100
50.17,5.551,100.5,100
50.4604,4.1326,100.6,25000
49.4633,5.0321,100.6,100
50.1713,4.5624,100.7,1000
50.4445,3.1257,100.7,500
50.4104,5.1533,100.7,500
50.19,4.55,100.7,100
50.012,5.2235,100.7,100
50.4438,3.1804,100.7,10
51.1733,4.3224,100.9,40000
50.383,5.3402,100.9,2000
