Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP
13.115,-59.3514,90.1,2000
13.115,-59.3514,90.7,5000
13.115,-59.3514,91.3,1000
13.115,-59.3514,92.1,2000
13.115,-59.3514,92.9,2000
13.115,-59.3514,94.7,4000
13.115,-59.3514,95.3,4000
13.115,-59.3514,96.9,100
13.115,-59.3514,97.5,0
13.115,-59.3514,98.1,2000
13.115,-59.3514,99.3,0
13.115,-59.3514,100.7,5000
13.115,-59.3514,101.1,0
13.115,-59.3514,102.1,1000
13.115,-59.3514,103.3,0
13.115,-59.3514,104.1,1250
13.06,-59.36,104.7,0
13.06,-59.36,106.1,1000
13.06,-59.36,107.3,1000
