Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP
-23.35,25.3,87.7,500
-25.38,25.33,87.8,1000
-21.58,27.52,87.9,1000
-24.062,25.014,87.9,500
-20,23.24,87.9,500
-23.11,27.24,88,5000
-22.32,27.08,88.4,1000
-25,25.22,89,500
-25.45,24.32,89.2,1000
-22.24,26.42,89.8,1000
-24.404,25.4613,89.9,5000
-22.24,26.42,89.9,1000
-23.58,21.48,89.9,500
-21.195,25.2123,89.9,100
-23.04,26.5,90.3,1000
-26.03,22.26,90.3,1000
-21.09,27.304,90.5,3000
-21.41,21.4,90.8,500
-25.261,25.2422,90.9,1000
-25.38,25.33,90.9,1000
-21.58,27.52,91,1000
-20,23.24,91,500
-17.5,25.1,91.2,500
-22.32,27.08,91.5,500
-22.5,25.15,91.7,500
-20.36,27.21,91.9,2000
-21.195,25.2123,92.1,500
-25.45,24.32,92.3,1000
-25.391,25.2416,92.5,500
-24.38,24.44,92.7,1000
-22.24,26.42,92.9,1000
-23.58,21.48,92.9,500
-24.404,25.4613,93,5000
-23.04,26.5,93.4,1000
-21.09,27.304,93.6,1000
-21.41,21.4,94,100
-25.124,25.3947,94.1,1000
-20,23.24,94.2,500
-21.58,27.52,94.2,100
-23.11,27.24,94.3,5000
-17.5,25.1,94.4,500
-24.4,25.06,94.5,3000
-25.261,25.2422,94.6,500
-22.32,27.08,94.7,1000
-23.444,26.2808,94.7,500
-22.5,25.15,94.9,500
-23.591,25.1456,94.9,500
-23.014,27.3202,95.2,1000
-25,25.22,95.3,500
-21.195,25.2123,95.3,500
-21.594,28.2501,95.9,500
-22.24,26.42,96.1,1000
-21,22.45,96.1,500
-24.404,25.4613,96.2,1000
-23.58,21.48,96.2,500
-23.04,26.5,96.6,2500
-26.03,22.26,96.6,500
-21.09,27.304,96.8,1000
-23.11,27.24,96.9,1000
-21.41,21.4,97.3,500
-23.262,25.4447,97.3,500
-21.58,27.52,97.5,1000
-20,23.24,97.5,500
-17.5,25.1,97.7,500
-22.32,27.08,98,1000
-24.45,23,98,500
-23.415,24.4258,98.2,500
-25.124,25.3947,98.6,1000
-21.195,25.2123,98.6,100
-21,26.3,98.6,0
-21.594,28.2501,99.2,500
-24.38,24.44,99.2,500
-20.29,27.0227,99.3,500
-22.24,26.42,99.4,1000
-23.58,21.48,99.4,500
-24.404,25.4613,99.5,5000
-21.55,27.1728,99.7,500
-23.04,26.5,99.9,1000
-21.09,27.304,100.1,1000
-23.262,25.4447,100.8,500
-21.41,21.4,100.8,100
-25.124,25.3947,100.9,1000
-21.58,27.52,101,1000
-20,23.24,101,500
-22.32,27.08,101.5,500
-25.261,25.2422,101.6,500
-20.36,27.21,101.9,2000
-25.124,25.3947,102.1,1000
-21.594,28.2501,102.7,500
-22.24,26.42,102.9,1000
-23.58,21.48,102.9,500
-24.404,25.4613,103,100000
-23.04,26.5,103.4,1000
-21.09,27.304,103.6,3000
-24.404,25.4613,104.1,1000
,,104.5,0
-20,23.24,104.6,500
-24.001,24.1808,104.6,500
-21.58,27.52,104.6,100
-24.09,26.48,104.7,1000
-17.5,25.1,104.8,500
-22.32,27.08,105.1,1000
-25.124,25.3947,105.7,1000
-21.195,25.2123,105.7,500
-25.45,24.32,105.9,1000
-24.38,24.44,106.3,500
-22.24,26.42,106.5,1000
-24.404,25.4613,106.6,1000
-23.04,26.5,107,2500
-26.03,22.26,107,500
-21.09,27.304,107.2,1000
-20.35,26.3,107.9,
