,Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP
0,-13.844444444444443,-171.7694444444445,88.0,1000
1,-13.844444444444443,-171.7694444444445,88.1,0
4,-13.844444444444443,-171.7694444444445,89.1,1000
5,-13.844444444444443,-171.7694444444445,89.5,1000
6,-13.844444444444443,-171.7694444444445,89.9,0
7,-13.844444444444443,-171.7694444444445,90.5,0
8,-13.92222222222222,-171.79722222222222,90.9,0
10,-13.844444444444443,-171.7694444444445,93.7,1000
11,-13.61111111111111,-172.46666666666667,94.3,1000
12,-13.61111111111111,-172.46666666666667,94.9,0
14,-13.92222222222222,-171.79722222222222,96.1,10000
16,-13.92222222222222,-171.79722222222222,98.1,10000
17,-13.92222222222222,-171.79722222222222,99.9,10000
18,-13.844444444444443,-171.7694444444445,100.4,1000
19,-13.92222222222222,-171.79722222222222,101.1,10000
20,-13.844444444444443,-171.7694444444445,102.0,0
21,-13.844444444444443,-171.7694444444445,103.1,0
22,-13.61111111111111,-172.46666666666667,104.1,1000
23,-13.844444444444443,-171.7694444444445,105.3,1000
24,-13.844444444444443,-171.7694444444445,106.1,0
25,-13.858333333333333,-171.7744444444444,106.9,190
26,-13.844444444444443,-171.7694444444445,999.9,0
