,Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP
0,12.06111111111111,-61.72777777777778,88.9,0
1,12.044444444444444,-61.74444444444444,89.5,0
2,12.06111111111111,-61.72777777777778,89.9,0
3,12.06111111111111,-61.72777777777778,90.1,0
4,12.489444444444441,-61.44472222222222,90.5,0
5,12.06111111111111,-61.72777777777778,90.9,0
6,12.06111111111111,-61.72777777777778,91.3,0
7,12.489444444444441,-61.44472222222222,91.5,0
8,12.06111111111111,-61.72777777777778,91.9,0
9,12.06111111111111,-61.72777777777778,92.3,0
10,12.489444444444441,-61.44472222222222,92.9,0
11,12.06111111111111,-61.72777777777778,93.3,0
12,12.168055555555556,-61.72222222222223,93.9,0
13,12.489444444444441,-61.44472222222222,94.5,1000
14,12.06111111111111,-61.72777777777778,95.1,0
15,12.489444444444441,-61.44472222222222,95.3,0
16,12.06111111111111,-61.72777777777778,95.7,0
17,12.06111111111111,-61.72777777777778,96.9,500
18,12.489444444444441,-61.44472222222222,97.1,500
19,12.06111111111111,-61.72777777777778,97.5,0
20,12.06111111111111,-61.72777777777778,97.9,0
21,12.489444444444441,-61.44472222222222,98.1,0
22,12.06111111111111,-61.72777777777778,98.5,500
23,12.489444444444441,-61.44472222222222,98.7,500
24,12.06111111111111,-61.72777777777778,99.1,0
25,12.06111111111111,-61.72777777777778,99.5,0
26,12.489444444444441,-61.44472222222222,99.7,0
27,12.489444444444441,-61.44472222222222,100.3,0
28,12.116666666666667,-61.63333333333334,100.5,0
29,12.06111111111111,-61.72777777777778,101.1,0
30,12.489444444444441,-61.44472222222222,101.3,0
31,12.116666666666667,-61.63333333333334,101.9,0
32,12.116666666666667,-61.63333333333334,102.3,0
33,12.06111111111111,-61.72777777777778,103.1,0
34,12.489444444444441,-61.44472222222222,103.3,0
35,12.06111111111111,-61.72777777777778,103.7,0
36,12.06111111111111,-61.72777777777778,104.1,0
37,12.489444444444441,-61.44472222222222,104.9,0
38,12.06111111111111,-61.72777777777778,105.5,500
39,12.489444444444441,-61.44472222222222,105.9,500
40,12.489444444444441,-61.44472222222222,106.3,0
41,12.06111111111111,-61.72777777777778,107.5,0
