,longitude,latitude
0,-51.65779741067889,4.156232408053029
1,-52.249337531123956,3.241094468596245
2,-52.55642473001842,2.504705308437053
3,-52.939657151894956,2.124857692875636
4,-53.41846513529531,2.05338918701598
5,-53.554839240113544,2.334896551925951
6,-53.77852067728892,2.376702785650081
7,-54.08806250671725,2.105556545414629
8,-54.524754197799716,2.3118488631237852
9,-54.2697051662232,2.732391669115046
10,-54.181726040246275,3.189779771330421
11,-54.00693050801901,3.620037746592558
12,-54.399542202356514,4.212611395683467
13,-54.47863298197923,4.896755682795586
14,-53.9580446030709,5.756548163267765
15,-53.618452928264844,5.6465290389183735
16,-52.88214128275409,5.409850979021584
17,-51.8233428615259,4.565768133966131
18,-51.65779741067889,4.156232408053029
19,6.186320428094177,49.463802802114515
20,6.658229607783568,49.20195831969157
21,8.099278598674744,49.01778351500333
22,7.593676385131062,48.33301911070372
23,7.466759067422231,47.62058197691181
24,7.192202182655507,47.44976552997102
25,6.736571079138059,47.541801255882845
26,6.768713820023606,47.2877082383037
27,6.037388950229001,46.725778713561866
28,6.022609490593538,46.27298981382047
29,6.500099724970425,46.42967275652944
30,6.843592970414505,45.99114655210061
31,6.802355177445605,45.70857982032864
32,7.096652459347837,45.33309886329589
33,6.749955275101655,45.02851797136758
34,7.007562290076635,44.25476675066136
35,7.549596388386107,44.12790110938481
36,7.435184767291872,43.69384491634922
37,6.52924523278304,43.128892320318315
38,4.556962517931424,43.399650987311595
39,3.100410597352663,43.075200507167054
40,2.985998976258457,42.47301504166986
41,1.826793247087152,42.34338471126569
42,0.701590610363894,42.795734361332606
43,0.33804690919058,42.57954600683955
44,-1.502770961910528,43.03401439063043
45,-1.901351284177764,43.42280202897834
46,-1.384225226232985,44.022610378590116
47,-1.193797573237418,46.01491771095486
48,-2.225724249673845,47.06436269793822
49,-2.963276129559602,47.57032664650795
50,-4.4915549381594815,47.954954332056374
51,-4.592349819344776,48.68416046812699
52,-3.295813971357802,48.90169240985963
53,-1.61651078938496,48.64442129169454
54,-1.933494025063311,49.776341864615745
55,-0.98946895995536,49.34737580016091
56,1.338761020522696,50.12717316344526
57,1.639001092138499,50.9466063502975
58,2.513573032246142,51.14850617126183
59,2.658422071960274,50.796848049515745
60,3.123251580425687,50.78036326761455
61,3.588184441755658,50.37899241800356
62,4.2860229834250845,49.907496649772554
63,4.799221632515724,49.98537303323637
64,5.674051954784829,49.529483547557504
65,5.897759230176348,49.44266714130711
66,6.186320428094177,49.463802802114515
67,8.746009148807559,42.62812185319392
68,9.390000848028876,43.00998484961471
69,9.560016310269134,42.15249197037952
70,9.229752231491773,41.380006822264455
71,8.775723097375362,41.58361196549443
72,8.544212680707773,42.25651662858306
73,8.746009148807559,42.62812185319392
