,Lat,Lon
0,52.17957375,5.930077460807249
1,52.2209855,6.8940537
2,52.9054328,6.3968885
3,51.4437624,5.6187496
4,51.9930016,4.2074197
5,51.5331484,4.4561276
6,52.536680950000004,5.361043525412799
7,52.0056642,5.8762345077641305
8,51.4441976,4.9317413
9,52.0907006,5.1215634
10,51.5031033,3.8897596
11,51.6511806,5.23680014410728
12,52.9054328,6.3968885
13,52.1833669,4.472129402976295
14,52.600853799999996,4.817099446443963
15,52.2241375,5.1719396
16,52.07494555,4.2696802205364515
17,51.1933903,5.9882649
18,52.1845117,5.934748
19,52.850955,5.0226161
20,51.5331484,4.4561276
21,51.9187914,5.8452555
22,52.9054328,6.3968885
23,51.4437624,5.6187496
24,51.9244424,4.47775
25,52.0446265,4.3188215
26,52.600853799999996,4.817099446443963
27,52.17957375,5.930077460807249
28,52.2241375,5.1719396
29,51.7689546,4.686789054617023
30,51.49433865,3.415005767601362
31,51.687337150000005,5.017307939950269
32,52.3730796,4.8924534
33,52.0056642,5.8762345077641305
34,50.8512438,5.6909768
35,51.6511806,5.23680014410728
36,52.07494555,4.2696802205364515
37,52.171513149999996,6.343658160434859
38,53.2190652,6.5680077
39,51.8206116,5.5632234
40,52.850955,5.0226161
41,51.5887845,4.7760237
42,50.9080845,6.0264604
43,51.39244885,6.1511724144122955
44,52.514565250000004,6.097720359677693
45,51.4392648,5.478633
46,51.9244424,4.47775
47,51.49433865,3.415005767601362
48,52.2658726,6.7924049
49,53.4412172,5.6377723
50,52.536680950000004,5.361043525412799
51,52.600853799999996,4.817099446443963
52,52.0907006,5.1215634
53,52.3730796,4.8924534
54,52.0056642,5.8762345077641305
55,52.9054328,6.3968885
56,51.6049733,6.0531478
57,51.5887845,4.7760237
58,51.4437624,5.6187496
59,52.07494555,4.2696802205364515
60,52.536680950000004,5.361043525412799
61,51.842574850000005,5.838960628748229
62,53.143001,7.0380717
63,52.2695736,6.236339604766698
64,52.75286615,6.952513466208563
65,52.3885317,4.6388048
66,53.3613027,5.2160193
67,52.600853799999996,4.817099446443963
68,52.1343369,4.6561357
69,52.3143672,6.9905783
70,51.641135750000004,5.048667555713678
71,51.49433865,3.415005767601362
72,51.9685817,5.668298061827958
73,52.3421489,4.960825
74,-8.7443169,126.063482
75,52.850955,5.0226161
76,50.9431108,5.9705675
77,51.5331484,4.4561276
78,51.5082754,5.958901096612693
79,52.07494555,4.2696802205364515
80,51.4392648,5.478633
81,53.1638192,6.7556852
82,52.536680950000004,5.361043525412799
83,52.2241375,5.1719396
84,52.653272,5.0735802
85,52.087683,6.4493595
86,52.0056642,5.8762345077641305
87,51.5031033,3.8897596
88,51.4790956,5.6557686
89,52.9054328,6.3968885
90,51.9244424,4.47775
91,51.7741022,5.9305385
92,52.2209855,6.8940537
93,52.0246381,5.0458792
94,52.9054328,6.3968885
95,51.29884295,3.8422043956030683
96,52.0056642,5.8762345077641305
97,51.1933903,5.9882649
98,52.2347139,6.4949852
99,51.5331484,4.4561276
100,52.9035357,5.6784354
101,51.5589833,5.6864592
102,52.2241375,5.1719396
103,50.8512438,5.6909768
104,51.6511806,5.23680014410728
105,53.0778724,5.7927534
106,53.1638192,6.7556852
107,51.9244424,4.47775
108,52.996240099999994,7.001434882926471
109,51.58561845,5.0660616131367675
110,52.2347139,6.4949852
111,51.3284919,3.6854246
112,51.7689546,4.686789054617023
113,50.8252689,5.9352312
114,51.5331484,4.4561276
115,52.3730796,4.8924534
116,52.0102642,5.4332757
117,52.9054328,6.3968885
118,51.9244424,4.47775
119,51.641135750000004,5.048667555713678
120,51.39244885,6.1511724144122955
121,52.07494555,4.2696802205364515
122,52.2241375,5.1719396
123,52.4574236,4.6111981
124,52.0056642,5.8762345077641305
125,50.8738401,5.8456982
126,51.8782056,4.8281412
127,51.5331484,4.4561276
128,51.98934,4.5016775
129,53.0778724,5.7927534
130,52.3730796,4.8924534
131,52.75286615,6.952513466208563
132,51.4437624,5.6187496
133,52.3080276,6.5213004
134,53.1638192,6.7556852
135,52.510346999999996,6.452424670840507
136,51.2302243,3.823928
137,52.9054328,6.3968885
138,51.3287995,5.9819406
139,53.0194021,6.7354541
140,52.0246381,5.0458792
141,53.2607348,6.5918683
142,52.998474200000004,5.923148795038062
143,52.0056642,5.8762345077641305
144,52.07494555,4.2696802205364515
145,53.2190652,6.5680077
146,51.3484037,5.5518897
147,51.9244424,4.47775
148,51.5354124,6.1388583
149,52.850955,5.0226161
150,52.9952273,6.560498
151,52.711744350000004,6.197307325163717
152,51.2302243,3.823928
153,53.143001,7.0380717
154,52.2695736,6.236339604766698
155,52.75286615,6.952513466208563
156,52.510346999999996,6.452424670840507
157,52.0246381,5.0458792
158,51.4392648,5.478633
159,53.0778724,5.7927534
160,52.3730796,4.8924534
161,52.2209855,6.8940537
162,51.641135750000004,5.048667555713678
163,51.49433865,3.415005767601362
164,50.8738401,5.8456982
165,49.786464,20.9737542
166,51.9244424,4.47775
167,52.17150665,5.645439299954028
168,53.6270696,8.8303929
169,53.1091111,6.0948102
170,52.2347139,6.4949852
171,52.75286615,6.952513466208563
172,52.3730796,4.8924534
173,51.4392648,5.478633
174,51.9383502,5.9393769
175,52.0907006,5.1215634
176,52.2658726,6.7924049
177,53.1638192,6.7556852
178,52.1833669,4.472129402976295
179,52.1709839,6.2269387
180,52.3885317,4.6388048
181,51.8206116,5.5632234
182,51.5331484,4.4561276
183,52.3579925,6.5921844
184,52.850955,5.0226161
185,52.17957375,5.930077460807249
186,51.4392648,5.478633
187,52.75286615,6.952513466208563
