,Lon,Lat
87,-155.390625,19.788049410669572
88,-82.61718750000006,31.38816646434855
89,-90.0,35.31877290301153
90,-118.125,36.79533013738011
91,-80.85937500000006,36.79533013738011
92,-90.35156250000006,38.68218745348943
93,-100.8984375,41.01449966573052
94,-90.0,31.039240010397883
95,-110.03906250000009,31.38816646434855
96,-111.09374999999997,39.065494664452594
97,-97.03125,36.79533013738011
98,-78.3984375,41.81031489577859
99,-79.8046875,35.68533471265204
100,-100.546875,28.971532223711293
101,-100.8984375,35.68533471265204
102,-75.5859375,35.68533471265204
103,-100.8984375,32.79716829582364
104,-104.76562499999997,40.62018519067267
105,-121.97368421052633,47.35757623319898
106,-73.73949579831935,45.38920300540005
107,-84.375,37.54432510382694
108,-108.28125,37.54432510382694
109,-88.2421875,33.51005606625301
110,-92.76315789473688,47.35757623319898
111,-95.625,29.65601354117841
112,-104.4140625,33.51005606625301
113,-95.2734375,32.0899512562803
114,-86.1328125,34.228866327812575
115,-97.3828125,25.944479772370002
116,-108.28125,36.79533013738011
117,-79.8046875,41.81031489577859
118,-121.28906250000003,37.921650784291785
119,-98.14960629921262,42.2103698396502
120,-83.21428571428572,42.60980697763761
121,-81.2109375,24.62431835216408
122,-92.76315789473688,47.35757623319898
123,-65.7421875,18.209956864283
124,-81.9140625,26.61009781073391
125,-91.40625,34.59057497617661
126,-86.48437500000006,39.838439976999084
127,-79.453125,41.411188638099254
128,-83.3203125,37.16889965599944
129,-71.22047244094483,42.2103698396502
130,-112.1484375,35.68533471265204
131,-97.3828125,29.313198964168343
132,-112.1484375,33.51005606625301
133,-112.50000000000003,34.59057497617661
134,-72.63779527559058,42.2103698396502
135,-109.3359375,31.38816646434855
136,-73.66935483870964,43.406858485936986
137,-89.6484375,36.42357364233115
138,-71.22047244094483,42.2103698396502
139,-91.82926829268291,43.80448796297494
140,-100.8984375,35.68533471265204
141,-121.9921875,36.42357364233115
142,-123.48000000000002,43.008633994236924
143,-90.0,29.65601354117841
144,-73.92857142857144,42.60980697763761
145,-93.1640625,29.999999999999993
146,-76.88976377952758,42.2103698396502
147,-88.59375000000006,36.05358859962301
148,-73.12500000000006,41.411188638099254
149,-90.375,44.993880150457116
150,-85.32,43.008633994236924
151,-115.28571428571428,50.86815892553735
152,-108.28125,36.79533013738011
153,-68.0769230769231,46.1781796469964
154,-102.30468750000006,32.0899512562803
155,-119.8828125,34.95386525718846
156,-92.109375,34.59057497617661
157,-112.1484375,33.51005606625301
158,-91.0546875,32.0899512562803
159,-114.50892857142856,48.141207794360284
160,-145.96153846153845,61.18977627871704
161,-85.078125,41.411188638099254
162,-70.51181102362204,42.2103698396502
163,-78.046875,36.05358859962301
164,-85.78125,32.44286613851178
165,-116.36718750000003,34.228866327812575
166,-91.40625,31.738394244764443
167,-85.78125,41.411188638099254
168,-88.9453125,35.68533471265204
169,-79.01574803149606,42.2103698396502
170,-111.44531250000003,40.228184728061095
171,-117.0703125,34.228866327812575
172,-97.6829268292683,43.80448796297494
173,-85.94262295081967,44.20152985105137
174,-97.03125,36.05358859962301
175,-94.57031250000006,36.42357364233115
176,-90.70312500000006,41.411188638099254
177,-157.5,67.18972162985978
178,-99.140625,40.62018519067267
179,-96.6521739130435,46.96497733995481
180,-155.0390625,19.47122063449069
181,-97.24576271186442,45.78396716177502
182,-85.4296875,29.999999999999993
183,-89.64285714285711,42.60980697763761
184,-157.8515625,21.381942579838878
185,-151.3125,60.43443884495228
186,-120.23437500000003,36.79533013738011
187,-83.3203125,37.16889965599944
188,-94.21875000000006,35.31877290301153
189,-92.46093750000006,39.45089470914606
190,-109.86486486486487,48.5322537274423
191,-123.75,40.62018519067267
192,-118.82812499999997,35.31877290301153
193,-91.7578125,37.921650784291785
194,-73.828125,40.62018519067267
195,-112.49999999999997,45.78396716177502
196,-96.6796875,32.79716829582364
197,-106.17187500000009,36.79533013738011
198,-116.71875,31.738394244764443
199,-85.78125,37.54432510382694
200,-71.36718750000006,41.81031489577859
201,-90.70312500000006,29.65601354117841
202,-112.1484375,33.51005606625301
203,-83.3203125,32.79716829582364
204,-86.48437500000006,34.59057497617661
205,-87.5390625,41.81031489577859
206,-81.9140625,34.95386525718846
207,-85.4296875,34.95386525718846
208,-85.32,43.008633994236924
209,-85.4296875,32.79716829582364
210,-80.15625,25.613083216401805
211,-97.3828125,37.921650784291785
212,-76.99218750000006,38.68218745348943
213,-102.90983606557376,44.20152985105137
214,-120.64655172413796,46.57184741344958
215,-81.5625,38.3009224658677
216,-73.828125,40.62018519067267
217,-108.28125,37.54432510382694
218,-78.3984375,37.16889965599944
219,-111.10619469026548,47.749650829136584
220,-74.1796875,40.228184728061095
221,-104.4140625,40.228184728061095
222,-82.265625,29.65601354117841
223,-88.1404958677686,44.59799149300626
224,-75.5859375,39.45089470914606
225,-90.0,34.59057497617661
226,-85.32,43.008633994236924
227,-71.22047244094483,42.2103698396502
228,-88.17073170731709,43.80448796297494
229,-121.9921875,37.16889965599944
230,-149.4230769230769,61.18977627871704
231,-110.68548387096774,43.406858485936986
232,-81.5625,26.276811557199977
233,-79.453125,33.8687046016565
234,-75.12096774193549,43.406858485936986
235,-81.9140625,29.313198964168343
236,-76.640625,39.065494664452594
237,-108.63281249999997,32.0899512562803
238,-85.78125,33.8687046016565
239,-82.61718750000006,27.95318688338113
240,-93.375,44.993880150457116
241,-87.890625,36.79533013738011
242,-94.21875000000006,34.59057497617661
243,-71.36718750000006,41.81031489577859
244,-83.78048780487808,43.80448796297494
245,-73.828125,40.62018519067267
246,-93.8671875,34.228866327812575
247,-87.5390625,41.81031489577859
248,-119.8828125,37.16889965599944
249,-85.78125,39.838439976999084
250,-80.5078125,25.282603043311994
251,-91.7578125,41.81031489577859
252,-72.6639344262295,44.20152985105137
253,-85.078125,34.59057497617661
254,-83.671875,36.05358859962301
255,-96.6796875,32.79716829582364
256,-82.265625,27.6158819838447
257,-95.2734375,32.0899512562803
258,-111.10619469026548,47.749650829136584
259,-112.50000000000003,40.62018519067267
260,-107.57812500000003,39.838439976999084
261,-99.84375,33.8687046016565
262,-108.63281249999997,33.51005606625301
263,-76.2890625,41.81031489577859
264,-119.17968750000003,37.16889965599944
265,-93.8671875,29.999999999999993
266,-75.35714285714283,42.60980697763761
267,-87.5390625,41.81031489577859
268,-78.3984375,41.81031489577859
269,-111.61417322834643,42.2103698396502
270,-110.390625,31.738394244764443
271,-77.34375,37.54432510382694
272,-87.5,42.60980697763761
273,-75.9375,41.411188638099254
274,-100.546875,31.738394244764443
275,-121.53543307086613,42.2103698396502
276,-106.17187500000009,39.838439976999084
277,-75.24000000000001,43.008633994236924
278,-80.85937500000006,38.3009224658677
279,-103.7109375,40.228184728061095
280,-84.375,33.152887928619876
281,-81.9140625,29.999999999999993
282,-77.34375,37.54432510382694
283,-83.21428571428572,42.60980697763761
284,-89.625,44.993880150457116
285,-116.015625,39.838439976999084
286,-94.15966386554624,45.38920300540005
287,-81.9140625,29.999999999999993
288,-97.14953271028037,50.091456801832585
289,-90.70312500000006,35.31877290301153
290,-100.04132231404958,44.59799149300626
291,-78.12,43.008633994236924
292,-88.22834645669286,42.2103698396502
293,-81.5625,30.345182969588258
294,-81.5625,41.411188638099254
295,-92.109375,32.44286613851178
296,-81.5625,41.411188638099254
297,-88.9453125,40.228184728061095
298,-77.59842519685037,42.2103698396502
299,-123.75,40.62018519067267
300,-85.78125,38.3009224658677
301,-81.9140625,41.01449966573052
302,-104.76562499999997,39.065494664452594
303,-111.73728813559325,45.78396716177502
304,-87.5390625,36.42357364233115
305,-94.7560975609756,43.80448796297494
306,-91.1344537815126,45.38920300540005
307,-70.35714285714283,42.60980697763761
308,-71.78571428571428,42.60980697763761
309,-93.8671875,41.81031489577859
310,-104.4140625,37.16889965599944
311,-102.65625,38.3009224658677
312,-90.35156250000006,37.16889965599944
313,-95.2734375,32.0899512562803
314,-93.1640625,41.81031489577859
315,-96.21951219512198,43.80448796297494
316,-88.9453125,35.68533471265204
317,-94.19491525423729,45.78396716177502
318,-82.61718750000006,41.01449966573052
319,-96.6796875,40.228184728061095
320,-83.671875,39.838439976999084
321,-90.35156250000006,38.68218745348943
322,-77.6953125,41.01449966573052
323,-119.17968750000003,34.228866327812575
324,-112.11206896551727,46.57184741344958
325,-118.4765625,34.95386525718846
326,-91.125,44.993880150457116
327,-97.3828125,31.38816646434855
328,-88.59375000000006,36.05358859962301
329,-85.35714285714289,42.60980697763761
330,-107.22656249999997,37.16889965599944
331,-75.5859375,41.01449966573052
332,-107.22656249999997,37.16889965599944
333,-101.6015625,33.51005606625301
334,-90.35714285714289,42.60980697763761
335,-106.17187500000009,28.291548862929403
336,-81.5625,37.54432510382694
337,-106.5234375,39.45089470914606
338,-76.18110236220474,42.2103698396502
339,-91.80000000000001,43.008633994236924
340,-87.2844827586207,46.57184741344958
341,-75.9375,40.62018519067267
342,-90.70312500000006,39.065494664452594
343,-91.1344537815126,45.38920300540005
344,-79.8046875,34.228866327812575
345,-94.921875,39.065494664452594
346,-98.43750000000006,29.65601354117841
347,-86.48437500000006,33.152887928619876
348,-87.5390625,36.42357364233115
349,-76.99218750000006,41.01449966573052
350,-98.43750000000006,29.65601354117841
351,-66.09375,18.52439107386577
352,-91.9565217391305,46.96497733995481
353,-81.2109375,34.95386525718846
354,-84.42148760330576,44.59799149300626
355,-119.17968750000003,34.228866327812575
356,-103.0078125,34.228866327812575
357,-87.890625,39.838439976999084
358,-71.22047244094483,42.2103698396502
359,-96.73228346456693,42.2103698396502
360,-95.625,33.152887928619876
361,-87.5390625,41.81031489577859
362,-73.828125,40.62018519067267
363,-100.8984375,35.68533471265204
364,-90.70312500000006,34.59057497617661
365,-91.7578125,35.68533471265204
366,-66.4453125,18.209956864283
367,-83.62499999999994,44.993880150457116
368,-77.34375,40.62018519067267
369,-105.82031250000003,32.79716829582364
370,-87.5390625,41.81031489577859
371,-94.21875000000006,39.065494664452594
372,-111.07142857142856,42.60980697763761
373,-94.57031250000006,37.16889965599944
374,-98.7890625,35.68533471265204
375,-86.83593750000006,41.81031489577859
376,-71.64000000000004,43.008633994236924
377,-78.046875,35.31877290301153
378,-97.3828125,37.921650784291785
379,-89.296875,37.54432510382694
380,-97.3828125,38.68218745348943
381,-121.64062500000009,37.54432510382694
382,-99.84375,33.152887928619876
383,-119.34782608695653,46.96497733995481
384,-85.90909090909088,44.59799149300626
385,-96.6521739130435,46.96497733995481
386,-91.78571428571433,42.60980697763761
387,-76.18110236220474,42.2103698396502
388,-148.5849056603774,70.53594955964849
389,-105.1171875,39.45089470914606
390,-88.9453125,41.01449966573052
391,-119.17968750000003,37.16889965599944
392,-75.5859375,40.228184728061095
393,-93.515625,41.411188638099254
394,-72.52066115702479,44.59799149300626
395,-74.1796875,40.228184728061095
396,-93.8671875,33.51005606625301
397,-101.6015625,35.68533471265204
398,-124.10156250000003,39.45089470914606
399,-91.7578125,40.228184728061095
400,-90.0,32.44286613851178
401,-76.640625,39.838439976999084
402,-101.6015625,33.51005606625301
403,-74.1796875,41.81031489577859
404,-95.625,29.65601354117841
405,-80.15625,25.613083216401805
406,-72.21774193548384,43.406858485936986
407,-104.76562499999997,38.3009224658677
408,-71.01562500000006,41.411188638099254
409,-82.96875000000006,39.838439976999084
410,-105.82031250000003,32.79716829582364
411,-79.8046875,35.68533471265204
412,-87.5390625,31.38816646434855
413,-73.828125,41.411188638099254
414,-80.5078125,33.51005606625301
415,-92.109375,30.345182969588258
416,-81.5625,30.345182969588258
417,-76.78571428571428,42.60980697763761
418,-88.9453125,40.228184728061095
419,-123.02419354838707,43.406858485936986
420,-97.03125,40.62018519067267
421,-123.02419354838707,43.406858485936986
422,-110.7421875,31.38816646434855
423,-88.59375000000006,36.05358859962301
424,-79.10156250000006,34.228866327812575
425,-88.59375000000006,41.411188638099254
426,-82.96875000000006,28.291548862929403
427,-113.55468750000003,33.51005606625301
428,-90.0,40.62018519067267
429,-88.59375000000006,30.345182969588258
430,-93.515625,32.44286613851178
431,-91.9565217391305,46.96497733995481
432,-83.671875,39.838439976999084
433,-87.33050847457628,45.78396716177502
434,-111.79687500000006,41.411188638099254
435,-104.76562499999997,38.3009224658677
436,-123.94067796610165,45.78396716177502
437,-88.59375000000006,34.59057497617661
438,-112.1484375,33.51005606625301
439,-78.75000000000006,36.05358859962301
440,-116.015625,39.838439976999084
441,-111.79687500000006,40.62018519067267
442,-106.17187500000009,37.54432510382694
443,-90.35156250000006,39.45089470914606
444,-86.83593750000006,33.51005606625301
445,-97.44094488188978,42.2103698396502
446,-97.3828125,38.68218745348943
447,-82.265625,32.44286613851178
448,-96.95121951219511,43.80448796297494
449,-85.78125,39.838439976999084
450,-93.515625,32.44286613851178
451,-86.1328125,31.38816646434855
452,-76.88976377952758,42.2103698396502
453,-74.1796875,40.228184728061095
454,-120.23437500000003,34.59057497617661
455,-93.375,44.993880150457116
456,-87.1875,38.3009224658677
457,-91.11570247933884,44.59799149300626
458,-97.03125,32.44286613851178
459,-78.046875,40.62018519067267
460,-84.375,41.411188638099254
461,-87.1875,41.411188638099254
462,-80.15625,36.05358859962301
463,-78.3984375,39.45089470914606
464,-93.1640625,30.69158768492234
465,-98.7890625,32.0899512562803
466,-152.46268656716418,65.32234324182821
467,-87.2844827586207,46.57184741344958
468,-110.7421875,32.0899512562803
469,-80.5078125,41.01449966573052
470,-151.66666666666669,60.05627904951214
471,-94.921875,39.065494664452594
472,-90.70312500000006,35.31877290301153
473,-99.84375,28.291548862929403
474,-84.0234375,39.45089470914606
475,-91.40625,41.411188638099254
476,-100.546875,28.971532223711293
477,-109.3359375,41.81031489577859
478,-111.90265486725662,47.749650829136584
479,-98.43750000000006,29.65601354117841
480,-81.5625,39.065494664452594
481,-78.3984375,41.01449966573052
482,-81.5625,35.31877290301153
483,-79.10156250000006,40.228184728061095
484,-100.8984375,37.921650784291785
485,-114.2578125,34.95386525718846
486,-81.9140625,24.62431835216408
487,-95.625,36.05358859962301
488,-112.1484375,33.51005606625301
489,-87.890625,32.44286613851178
490,-119.17968750000003,37.16889965599944
491,-110.92105263157893,47.35757623319898
492,-79.10156250000006,41.81031489577859
493,-74.1796875,40.228184728061095
494,-115.88495575221236,47.749650829136584
495,-91.40625,40.62018519067267
496,-107.92968750000006,39.45089470914606
497,-89.6186440677966,45.78396716177502
498,-118.125,34.59057497617661
499,-84.72656250000006,35.68533471265204
500,-156.44531250000003,20.742379954487134
501,-91.7578125,41.81031489577859
502,-118.4765625,34.228866327812575
503,-96.89516129032262,43.406858485936986
504,-88.21428571428572,42.60980697763761
505,-118.4765625,34.228866327812575
506,-88.15573770491801,44.20152985105137
507,-105.46875,26.944358180475724
508,-112.50000000000003,40.62018519067267
509,-94.02439024390247,43.80448796297494
510,-121.9921875,37.921650784291785
511,-119.17968750000003,34.228866327812575
512,-119.87068965517241,46.57184741344958
513,-100.546875,31.738394244764443
514,-90.35156250000006,41.81031489577859
515,-78.046875,35.31877290301153
516,-82.96875000000006,33.8687046016565
517,-97.03125,33.152887928619876
518,-84.0234375,35.68533471265204
519,-89.62809917355372,44.59799149300626
520,-77.39999999999998,43.008633994236924
521,-98.08593750000006,39.45089470914606
522,-86.83593750000006,37.921650784291785
523,-76.2890625,41.01449966573052
524,-81.2109375,28.630989836924343
525,-87.5390625,39.45089470914606
526,-94.57031250000006,36.42357364233115
527,-97.734375,30.345182969588258
528,-81.5625,39.838439976999084
529,-80.15625,40.62018519067267
530,-85.3937007874016,42.2103698396502
531,-117.77343750000009,35.68533471265204
532,-65.7421875,18.209956864283
533,-82.61718750000006,35.68533471265204
534,-103.0078125,32.79716829582364
535,-82.44,43.008633994236924
536,-94.21875000000006,39.065494664452594
537,-74.53125,41.411188638099254
538,-88.92857142857139,42.60980697763761
539,-118.125,34.59057497617661
540,-123.39843750000006,41.01449966573052
541,-84.375,31.738394244764443
542,-93.1640625,29.999999999999993
543,-78.3984375,36.42357364233115
544,-89.296875,31.738394244764443
545,-77.39999999999998,43.008633994236924
546,-88.17073170731709,43.80448796297494
547,-94.57031250000006,38.68218745348943
548,-82.96875000000006,36.05358859962301
549,-83.72950819672133,44.20152985105137
550,-123.75,40.62018519067267
551,-118.82812499999997,37.54432510382694
552,-79.8046875,41.01449966573052
553,-74.1796875,41.81031489577859
554,-88.81578947368422,47.35757623319898
555,-80.43307086614175,42.2103698396502
556,-114.96093749999997,35.68533471265204
557,-123.04687500000003,39.065494664452594
558,-89.296875,35.31877290301153
559,-78.046875,33.8687046016565
560,-92.109375,34.59057497617661
561,-97.3828125,33.51005606625301
562,-103.359375,39.065494664452594
563,-80.5078125,41.81031489577859
564,-82.61718750000006,34.95386525718846
565,-80.85937500000006,33.8687046016565
566,-94.921875,32.44286613851178
567,-78.046875,39.838439976999084
568,-81.2109375,28.630989836924343
569,-124.10156250000003,41.81031489577859
570,-111.44531250000003,33.51005606625301
571,-105.82031250000003,34.95386525718846
572,-97.3828125,35.68533471265204
573,-76.640625,39.838439976999084
574,-111.79687500000006,41.411188638099254
575,-106.17187500000009,38.3009224658677
576,-93.34710743801656,44.59799149300626
577,-69.9609375,41.81031489577859
578,-97.3828125,35.68533471265204
579,-94.57031250000006,29.999999999999993
580,-86.04000000000002,43.008633994236924
581,-89.6484375,37.16889965599944
582,-96.6796875,34.95386525718846
583,-70.3125,41.411188638099254
584,-90.35156250000006,29.999999999999993
585,-107.92968750000006,39.45089470914606
586,-104.76562499999997,41.411188638099254
587,-123.84297520661158,44.59799149300626
588,-94.21875000000006,39.065494664452594
589,-118.125,34.59057497617661
590,-87.1875,31.738394244764443
591,-100.19531250000006,31.38816646434855
592,-78.3984375,39.45089470914606
593,-123.09917355371903,44.59799149300626
594,-102.30468750000006,38.68218745348943
595,-77.34375,39.065494664452594
596,-117.0,46.96497733995481
597,-91.7578125,37.921650784291785
598,-76.00840336134456,45.38920300540005
599,-84.0234375,34.228866327812575
600,-86.48437500000006,40.62018519067267
601,-90.37190082644628,44.59799149300626
602,-93.375,44.993880150457116
603,-83.21428571428572,42.60980697763761
604,-119.8828125,39.45089470914606
605,-75.9375,39.838439976999084
606,-96.6796875,32.79716829582364
607,-80.5078125,40.228184728061095
608,-111.09374999999997,32.44286613851178
609,-119.53125000000006,35.31877290301153
610,-78.046875,41.411188638099254
611,-65.0,46.1781796469964
612,-69.78813559322032,45.78396716177502
613,-98.43750000000006,29.65601354117841
614,-75.5859375,39.45089470914606
615,-82.265625,39.838439976999084
616,-112.50000000000003,38.3009224658677
617,-123.46153846153845,46.1781796469964
618,-120.5859375,37.921650784291785
619,-87.890625,34.59057497617661
620,-110.62500000000003,44.993880150457116
621,-113.82352941176472,45.38920300540005
622,-115.66406250000006,41.01449966573052
623,-112.50000000000003,35.31877290301153
624,-100.19531250000006,34.228866327812575
625,-87.5390625,41.81031489577859
626,-99.84375,35.31877290301153
627,-83.04878048780489,43.80448796297494
628,-94.6062992125984,42.2103698396502
629,-98.43750000000006,33.8687046016565
630,-94.57031250000006,29.313198964168343
631,-97.734375,30.345182969588258
632,-105.24793388429751,44.59799149300626
633,-83.57142857142856,45.38920300540005
634,-79.64285714285717,42.60980697763761
635,-100.546875,37.54432510382694
636,-100.19531250000006,34.228866327812575
637,-109.3359375,41.81031489577859
638,-95.13157894736844,47.35757623319898
639,-90.0,35.31877290301153
640,-90.70312500000006,41.411188638099254
641,-80.15625,36.05358859962301
642,-123.04687500000003,39.065494664452594
643,-90.35156250000006,29.999999999999993
644,-84.375,30.345182969588258
645,-123.94067796610165,45.78396716177502
646,-123.75,39.065494664452594
647,-119.53125000000006,37.54432510382694
648,-123.2142857142857,42.60980697763761
649,-89.296875,39.065494664452594
650,-121.97368421052633,47.35757623319898
651,-79.01574803149606,42.2103698396502
652,-103.359375,34.59057497617661
653,-149.4230769230769,61.18977627871704
654,-76.35245901639348,44.20152985105137
655,-95.2734375,32.0899512562803
656,-96.6796875,33.51005606625301
657,-88.125,44.993880150457116
658,-105.82031250000003,35.68533471265204
659,-83.88,43.008633994236924
660,-112.1484375,40.228184728061095
661,-97.03125,32.44286613851178
662,-81.9140625,36.42357364233115
663,-122.89915966386553,45.38920300540005
664,-90.35156250000006,38.68218745348943
665,-83.3203125,41.01449966573052
666,-94.21875000000006,35.31877290301153
667,-90.0,31.738394244764443
668,-134.47674418604652,58.160368554338
669,-108.984375,39.065494664452594
670,-84.0234375,32.79716829582364
671,-104.76562499999997,41.411188638099254
672,-113.90625000000009,34.59057497617661
673,-86.68032786885243,44.20152985105137
674,-89.6186440677966,45.78396716177502
675,-81.9140625,31.38816646434855
676,-80.15625,36.05358859962301
677,-98.08593750000006,37.921650784291785
678,-88.93700787401576,42.2103698396502
679,-83.3203125,32.79716829582364
680,-88.9453125,40.228184728061095
681,-87.5390625,36.42357364233115
682,-82.61718750000006,34.95386525718846
683,-73.828125,40.62018519067267
684,-84.72656250000006,29.999999999999993
685,-93.515625,36.79533013738011
686,-75.5859375,41.01449966573052
687,-88.9453125,32.79716829582364
688,-107.33606557377053,44.20152985105137
689,-86.83593750000006,35.68533471265204
690,-111.09374999999997,39.065494664452594
691,-159.93243243243245,62.696660020273754
692,-86.00806451612902,43.406858485936986
693,-87.1875,33.8687046016565
694,-74.53125,41.411188638099254
695,-100.19531250000006,34.228866327812575
696,-79.8046875,32.79716829582364
697,-87.890625,41.411188638099254
698,-93.1640625,36.42357364233115
699,-71.64000000000004,43.008633994236924
700,-106.875,39.065494664452594
701,-155.390625,19.788049410669572
702,-95.2734375,29.999999999999993
703,-73.828125,40.62018519067267
704,-96.6796875,37.921650784291785
705,-111.44531250000003,40.228184728061095
706,-91.40625,38.3009224658677
707,-98.43750000000006,33.152887928619876
708,-77.34375,34.59057497617661
709,-105.82031250000003,39.45089470914606
710,-117.60504201680672,45.38920300540005
711,-94.921875,39.065494664452594
712,-75.9375,39.065494664452594
713,-85.078125,32.44286613851178
714,-170.859375,14.169522214770055
715,-72.7734375,41.01449966573052
716,-84.72656250000006,37.16889965599944
717,-113.86956521739128,46.96497733995481
718,-118.4765625,34.228866327812575
719,-82.96875000000006,40.62018519067267
720,-86.48437500000006,36.79533013738011
721,-121.64062500000009,39.065494664452594
722,-63.595041322314046,44.59799149300626
723,-68.26271186440681,45.78396716177502
724,-120.86776859504133,44.59799149300626
725,-86.1328125,32.79716829582364
726,-152.01219512195124,59.67778522657881
727,-157.8515625,21.381942579838878
728,-97.3828125,35.68533471265204
729,-110.03906250000009,34.228866327812575
730,-90.35156250000006,38.68218745348943
731,-100.44,43.008633994236924
732,-92.625,44.993880150457116
733,-117.77343750000009,41.01449966573052
734,-120.64655172413796,46.57184741344958
735,-98.43750000000006,38.3009224658677
736,-95.2734375,34.228866327812575
737,-101.95312500000006,34.59057497617661
738,-97.3828125,28.630989836924343
739,-83.3203125,41.01449966573052
740,-75.23437500000006,38.3009224658677
741,-95.625,38.3009224658677
742,-90.38461538461536,46.1781796469964
743,-100.546875,30.345182969588258
744,-118.125,37.54432510382694
745,-123.48000000000002,43.008633994236924
746,-92.46093750000006,32.79716829582364
747,-88.2421875,41.81031489577859
748,-109.34210526315789,47.35757623319898
749,-79.8046875,32.79716829582364
750,-78.3984375,38.68218745348943
751,-118.60169491525426,45.78396716177502
752,-79.10156250000006,41.81031489577859
753,-82.265625,40.62018519067267
754,-92.8125,40.62018519067267
755,-120.5859375,37.921650784291785
756,-105.46875,40.62018519067267
757,-118.07692307692307,46.1781796469964
758,-95.625,36.79533013738011
759,-72.0703125,41.81031489577859
760,-86.48437500000006,40.62018519067267
761,-82.265625,28.971532223711293
762,-119.29245283018867,50.48004426244293
763,-151.3125,60.43443884495228
764,-67.30769230769232,46.1781796469964
765,-99.140625,34.59057497617661
766,-92.46093750000006,38.68218745348943
767,-110.390625,31.738394244764443
768,-93.375,44.993880150457116
769,-78.046875,36.05358859962301
770,-112.1484375,33.51005606625301
771,-89.296875,40.62018519067267
772,-100.8984375,40.228184728061095
773,-85.078125,32.44286613851178
774,-88.18548387096769,43.406858485936986
775,-90.35156250000006,33.51005606625301
776,-94.57031250000006,37.921650784291785
777,-106.5234375,39.45089470914606
778,-104.4140625,37.16889965599944
779,-81.5625,39.065494664452594
780,-122.34375,39.065494664452594
781,-81.2109375,28.630989836924343
782,-94.921875,32.44286613851178
783,-73.21428571428572,42.60980697763761
784,-105.1171875,39.45089470914606
785,-76.640625,38.3009224658677
786,-110.85365853658536,43.80448796297494
787,-77.6953125,39.45089470914606
788,-156.44531250000003,20.742379954487134
789,-107.92968750000006,38.68218745348943
790,-116.1885245901639,44.20152985105137
791,-63.595041322314046,44.59799149300626
792,-80.15625,33.8687046016565
793,-73.4765625,41.01449966573052
794,-88.93700787401576,42.2103698396502
795,-98.08593750000006,30.69158768492234
