,Lat,Lon
0,51.626921,5.8816763
1,51.927908099999996,6.077526279085048
2,52.07494555,4.2696802205364515
3,52.9035357,5.6784354
4,51.6511806,5.23680014410728
5,52.9054328,6.3968885
6,51.842574850000005,5.838960628748229
7,49.4307696,6.3111933
8,52.0246381,5.0458792
9,53.033548,5.6611029
10,51.96802135,6.7378723633667885
11,51.5031033,3.8897596
12,52.2695736,6.236339604766698
13,52.3730796,4.8924534
14,52.957976,4.760279
15,51.1933903,5.9882649
16,51.5692065,4.6360813
17,51.9244424,4.47775
18,51.911076449999996,6.295332831965849
19,51.9685817,5.668298061827958
20,52.9054328,6.3968885
21,51.5887845,4.7760237
22,52.3730796,4.8924534
23,51.4437624,5.6187496
24,52.1562499,5.3896944
25,51.5031033,3.8897596
26,51.842574850000005,5.838960628748229
27,52.850955,5.0226161
28,52.1343369,4.6561357
29,51.235582949999994,5.705079711646853
30,52.3730796,4.8924534
31,50.8738401,5.8456982
32,52.18985485,4.414558264500643
33,53.2074874,6.7069526
34,52.600853799999996,4.817099446443963
35,52.1562499,5.3896944
36,52.75286615,6.952513466208563
37,51.641135750000004,5.048667555713678
38,52.3705038,5.2185859
39,51.9470218,6.02303247329986
40,51.4437624,5.6187496
41,52.9035357,5.6784354
42,52.07494555,4.2696802205364515
43,52.2347139,6.4949852
44,51.9890128,5.0937164
45,52.3730796,4.8924534
46,51.7689546,4.686789054617023
47,52.711744350000004,6.197307325163717
48,52.0038435,6.5194467
49,51.8206116,5.5632234
50,51.9300454,4.386451052615731
51,52.1343369,4.6561357
52,52.3705038,5.2185859
53,52.018119350000006,4.711122134697802
54,52.2241375,5.1719396
55,51.5331484,4.4561276
56,53.1091111,6.0948102
57,35.000074,104.999927
58,51.48698395,5.146972817481462
59,51.4996784,3.6137371
60,51.8051942,4.5681144
61,52.996240099999994,7.001434882926471
62,52.850955,5.0226161
63,52.3730796,4.8924534
64,51.1933903,5.9882649
65,52.0907006,5.1215634
66,52.2347139,6.4949852
67,50.9911568,5.7717119
68,52.0622531,4.4901218
69,52.600853799999996,4.817099446443963
70,53.3243515,5.9992306
71,51.641135750000004,5.048667555713678
72,52.8989296,5.5830455
73,52.1343369,4.6561357
74,52.3730796,4.8924534
75,52.0056642,5.8762345077641305
76,52.07494555,4.2696802205364515
77,52.653272,5.0735802
78,51.3271917,3.4895533
79,51.5331484,4.4561276
80,51.5031033,3.8897596
81,53.2005936,5.7918548
82,52.996240099999994,7.001434882926471
83,52.0246381,5.0458792
84,52.9892251,6.2908202
85,51.39244885,6.1511724144122955
86,53.143001,7.0380717
87,52.7264258,6.49308148854467
88,51.2918913,5.74814642346813
89,52.9952273,6.560498
90,51.4437624,5.6187496
91,51.9244424,4.47775
92,51.49433865,3.415005767601362
93,52.850955,5.0226161
94,50.8252689,5.9352312
95,51.3709644,5.2518766
96,52.514565250000004,6.097720359677693
97,51.8599524,4.666202275442476
98,52.3885317,4.6388048
99,52.998474200000004,5.923148795038062
100,51.5331484,4.4561276
101,52.0907006,5.1215634
102,52.65266925,6.739318988174109
103,52.3705038,5.2185859
104,52.1845117,5.934748
105,51.6511806,5.23680014410728
106,52.1562499,5.3896944
107,53.2190652,6.5680077
108,52.7091058,5.7477459
109,50.8512438,5.6909768
110,51.9244424,4.47775
111,52.514565250000004,6.097720359677693
112,52.0056642,5.8762345077641305
113,50.9080845,6.0264604
114,51.4437624,5.6187496
115,53.3613027,5.2160193
116,52.0246381,5.0458792
117,51.2302243,3.823928
118,52.2695736,6.236339604766698
119,51.980847600000004,5.5745623668309925
120,52.9035357,5.6784354
121,52.3730796,4.8924534
122,52.07494555,4.2696802205364515
123,52.2658726,6.7924049
124,50.8252689,5.9352312
125,53.0778724,5.7927534
126,51.641135750000004,5.048667555713678
127,52.600853799999996,4.817099446443963
128,52.07494555,4.2696802205364515
129,51.5031033,3.8897596
130,52.2347139,6.4949852
131,51.49433865,3.415005767601362
132,53.2190652,6.5680077
133,52.9035357,5.6784354
134,52.0907006,5.1215634
135,51.235582949999994,5.705079711646853
136,52.3730796,4.8924534
137,52.0056642,5.8762345077641305
138,52.653272,5.0735802
139,51.9244424,4.47775
140,50.8738401,5.8456982
141,52.9054328,6.3968885
142,52.7264258,6.49308148854467
143,52.0246381,5.0458792
144,52.2209855,6.8940537
145,50.9673322,5.8277007
146,53.1638192,6.7556852
147,52.9035357,5.6784354
148,51.49433865,3.415005767601362
149,52.75286615,6.952513466208563
150,52.3730796,4.8924534
151,51.5887845,4.7760237
152,52.07494555,4.2696802205364515
153,51.4437624,5.6187496
154,52.1562499,5.3896944
155,52.2658726,6.7924049
156,52.9054328,6.3968885
157,52.653272,5.0735802
158,52.1594747,4.4908843
159,51.9244424,4.47775
160,51.782164,5.189826737158967
161,50.9431108,5.9705675
162,52.1343369,4.6561357
163,51.5031033,3.8897596
164,52.2241375,5.1719396
165,52.0056642,5.8762345077641305
166,52.5996262,6.4593207
167,52.07494555,4.2696802205364515
168,52.1845117,5.934748
169,49.62702,6.383273202287997
