,longitude,latitude
191,82.25000000000006,73.85000000000014
192,84.65526,73.80591000000021
193,86.82230000000015,73.93688000000003
194,86.00956000000002,74.45967000000019
195,87.16682000000014,75.11643000000004
196,88.31571000000008,75.14393000000007
197,90.26000000000005,75.64000000000004
198,92.90057999999999,75.7733300000001
199,93.23421000000008,76.04720000000009
200,95.86000000000018,76.1400000000001
201,96.67821000000009,75.91548
202,98.92254000000014,76.44689
203,100.75967000000014,76.43028000000004
204,101.03532000000001,76.86189000000007
205,101.9908400000001,77.28754000000015
206,104.35160000000013,77.69792000000007
207,106.06664000000018,77.37389000000007
208,104.70500000000015,77.12740000000008
209,106.9701300000001,76.97419000000008
210,107.24000000000012,76.48000000000002
211,108.1538000000001,76.7233500000001
212,111.0772600000002,76.71000000000004
213,113.33150999999998,76.22224
214,114.13417000000004,75.84764000000001
215,113.88539000000003,75.32779000000016
216,112.77918,75.03186000000011
217,110.15125000000012,74.47673000000003
218,109.40000000000003,74.18000000000006
219,110.63999999999999,74.04000000000002
220,112.11919,73.78774000000016
221,113.01954000000023,73.97693000000015
222,113.52958000000024,73.33505000000014
223,113.96880999999996,73.59488000000005
224,115.56781999999998,73.75285000000008
225,118.77633000000014,73.58771999999999
226,119.01999999999998,73.12000000000006
227,123.20066000000008,72.97122000000007
228,123.25777000000016,73.73503000000005
229,125.38000000000011,73.56000000000006
230,126.97644000000003,73.56549000000012
231,128.59126000000003,73.0387100000001
232,129.05156999999997,72.39872000000008
233,128.46000000000004,71.98000000000002
234,129.71599000000015,71.19304000000011
235,131.28858000000025,70.78699000000012
236,132.25350000000014,71.83630000000011
237,133.85766000000024,71.3864200000001
238,135.56192999999996,71.65525000000014
239,137.49755000000005,71.3476300000001
240,138.23409000000015,71.62803000000002
241,139.8698300000001,71.48783000000014
242,139.14791000000002,72.41619000000014
243,140.46817,72.84941000000015
244,149.5,72.20000000000005
245,150.3511800000001,71.60643000000005
246,152.9689000000002,70.84222000000005
247,157.00688000000002,71.03141000000005
248,158.99779,70.86671999999999
249,159.83031000000017,70.45324000000005
250,159.70866,69.72198000000003
251,160.9405300000003,69.4372800000001
252,162.27907000000005,69.64204000000001
253,164.05248000000006,69.66823
254,165.94037000000014,69.47199
255,167.83566999999994,69.58269000000013
256,169.5776300000001,68.69380000000007
257,170.8168800000002,69.01362999999998
258,170.0082000000001,69.65276000000006
259,170.4534500000002,70.09703000000007
260,173.64391000000012,69.81743000000006
261,175.7240300000002,69.87725000000017
262,178.60000000000002,69.40000000000003
263,180.0,68.96363636363651
264,180.0,64.97970870219848
265,179.99280999999996,64.97433000000001
266,178.70720000000028,64.53493000000003
267,177.41128000000003,64.60821000000004
268,178.3130000000001,64.07593000000003
269,178.90825000000018,63.251970000000085
270,179.37033999999994,62.98262000000011
271,179.48636,62.56894
272,179.22825,62.304100000000176
273,177.36430000000007,62.52190000000007
274,174.56929000000025,61.769150000000025
275,173.68013000000008,61.652610000000095
276,172.14999999999998,60.94999999999999
277,170.69850000000008,60.33618000000013
278,170.33085000000028,59.881770000000074
279,168.90045999999995,60.57355000000007
280,166.29498000000024,59.78855000000016
281,165.84000000000015,60.160000000000025
282,164.87673999999993,59.731600000000014
283,163.53929000000005,59.86871000000002
284,163.21711000000016,59.211010000000044
285,162.01733000000002,58.24328000000003
286,162.05296999999996,57.83911999999998
287,163.19191,57.615030000000104
288,163.05794000000014,56.159240000000125
289,162.12958000000015,56.122190000000046
290,161.70146,55.285680000000184
291,162.1174900000001,54.855140000000006
292,160.36877000000027,54.34433000000007
293,160.02173000000016,53.202570000000094
294,158.5309400000001,52.958680000000186
295,158.23118,51.94269000000003
296,156.78979000000027,51.01105000000007
297,156.42000000000007,51.700000000000045
298,155.99181999999996,53.158950000000004
299,155.43366000000003,55.38103000000012
300,155.9144200000003,56.767920000000174
301,156.75815,57.36470000000003
302,156.81035000000008,57.832040000000006
303,158.3643300000001,58.055750000000046
304,160.15064000000007,59.31477000000007
305,161.87203999999997,60.343000000000075
306,163.66968999999995,61.1409000000001
307,164.47355000000005,62.550610000000006
308,163.25842000000011,62.46627000000012
309,162.65791000000002,61.64250000000004
310,160.12148000000002,60.544230000000084
311,159.30232,61.7739600000001
312,156.72068000000002,61.434420000000046
313,154.21806000000026,59.75818000000015
314,155.04375000000005,59.14495000000005
315,152.81185000000005,58.88385000000005
316,151.2657300000002,58.78089
317,151.33815000000004,59.50396000000006
318,149.78371000000004,59.655730000000176
319,148.54480999999998,59.164480000000026
320,145.48721999999998,59.336370000000045
321,142.1978200000001,59.03998000000013
322,138.95848000000024,57.08805000000007
323,135.12618999999995,54.72959000000009
324,136.70171000000005,54.603550000000155
325,137.19342000000006,53.97732000000002
326,138.16470000000004,53.7550100000002
327,138.80462999999997,54.25455000000005
328,139.90151000000003,54.18968000000012
329,141.34531000000004,53.08957000000015
330,141.37923,52.238770000000045
331,140.59742000000017,51.2396700000001
332,140.51307999999995,50.045530000000156
333,140.0619300000002,48.44671000000011
334,138.5547200000002,46.999649999999974
335,138.21970999999996,46.307950000000005
336,136.86232000000007,45.14350000000013
337,135.51535000000013,43.98900000000009
338,134.86939000000018,43.39821000000006
339,133.53687000000025,42.8114700000001
340,132.90627000000006,42.79849000000013
341,132.27807000000018,43.28456000000011
342,130.93587000000014,42.552740000000085
343,130.78000485358513,42.22001036108258
344,130.78000366004676,42.220007813203225
345,130.77999999999997,42.22000000000014
346,130.77999231657833,42.22000960427719
347,130.6400000000001,42.39500000000004
348,130.63999970690955,42.39502427522179
349,130.63386640840974,42.90301463477053
350,131.1446879416149,42.92998973242689
351,131.28855512911548,44.11151968034828
352,131.02519000000018,44.96796000000006
353,131.8834542176595,45.32116160743652
354,133.09712000000013,45.14409000000006
355,133.76964399631288,46.116926988299014
356,134.1123500000001,47.212480000000085
357,134.50081,47.57845000000009
358,135.02631147678665,48.478229885443874
359,133.37359581922794,48.18344167743487
360,132.50669000000005,47.78896000000003
361,130.9872600000001,47.79013000000003
362,130.58229332898242,48.72968740497614
363,129.39781782442043,49.44060008401544
364,127.65740000000028,49.760270000000105
365,127.28745568248485,50.73979726826548
366,126.93915652883766,51.35389415140592
367,126.56439904185697,51.7842554795327
368,125.94634891164617,52.79279857035698
369,125.06821129771038,53.16104482686886
370,123.57146999999998,53.45880000000005
371,122.24574791879283,53.431725979213695
372,121.00308475147017,53.25140106873119
373,120.17708865771681,52.75388621684124
374,120.72578901579197,52.516226304730935
375,120.7382,51.96411000000006
376,120.18208000000016,51.64355000000012
377,119.27939000000003,50.58292
378,119.2884607280258,50.142882798862004
379,117.8792444194264,49.510983384796965
380,116.67880089728612,49.888531399121405
381,115.48569542853136,49.80517731383475
382,114.96210981655018,50.140247300815126
383,114.36245649623527,50.24830272073741
384,112.89773969935436,49.54356537535699
385,111.58123091028662,49.37796824807769
386,110.66201053267878,49.13012807880585
387,109.40244917199664,49.292960516957635
388,108.47516727095129,49.28254771585074
389,107.86817589725095,49.793705145865815
390,106.8888041524553,50.27429596618032
391,105.88659142458675,50.406019192092224
392,104.62158,50.27532000000019
393,103.67654544476022,50.089966132195116
394,102.25589000000008,50.51056000000011
395,102.06521000000004,51.25991000000005
396,100.88948042196262,51.51685578063832
397,99.98173221232354,51.63400625264399
398,98.86149051310034,52.04736603454669
399,97.82573978067431,51.01099518493318
400,98.23176150919156,50.422400621128745
401,97.25976000000014,49.72605000000004
402,95.8140200000002,49.97746000000012
403,94.81594933469873,50.01343333597085
404,94.14756635943559,50.48053660745717
405,93.10421000000002,50.49529000000001
406,92.23471154171968,50.80217072204172
407,90.71366743364068,50.33181183532109
408,88.80556684769552,49.47052073831242
409,87.75126427607671,49.297197984405486
410,87.35997033076265,49.21498078062912
411,86.82935672398963,49.82667470966817
412,85.54126997268247,49.69285858824816
413,85.11555952346203,50.11730296487764
414,84.41637739455308,50.311399644565824
415,83.93511478061885,50.88924551045358
416,83.38300377801238,51.069182847693924
417,81.94598554883993,50.81219594990637
418,80.56844689323549,51.38833649352847
419,80.03555952344169,50.86475088154725
420,77.80091556184425,53.404414984747575
421,76.52517947785475,54.17700348572714
422,76.89110029491343,54.49052440044193
423,74.38482000000016,53.54685000000012
424,73.42567874542044,53.489810289109755
425,73.5085160663844,54.0356167669766
426,72.22415001820218,54.376655381886735
427,71.18013105660941,54.13328522400826
428,70.86526655465514,55.169733588270105
429,69.06816694527288,55.38525014914353
430,68.16910037625883,54.97039175070432
431,65.66687000000002,54.60125000000011
432,65.17853356309593,54.35422781027211
433,61.43660000000017,54.00625000000002
434,60.978066440683165,53.66499339457914
435,61.699986199800605,52.97999644633427
436,60.73999311711458,52.71998647725775
437,60.92726850774028,52.44754832621504
438,59.967533807215545,51.9604204372157
439,61.58800337102417,51.272658799843214
440,61.337424350840934,50.79907013610426
441,59.93280724471549,50.842194118851864
442,59.642282342370606,50.545442206415714
443,58.363320000000044,51.06364000000002
444,56.77798000000013,51.043550000000096
445,55.71694000000002,50.62171000000018
446,54.532878452376224,51.02623973245932
447,52.32872358583097,51.718652248738124
448,50.76664839051216,51.6927623561599
449,48.70238162618102,50.60512848571284
450,48.57784142435753,49.87475962991567
451,47.54948042174931,50.454698391311126
452,46.75159630716274,49.35600576435377
453,47.04367150247651,49.152038886097614
454,46.46644575377627,48.39415233010493
455,47.31524000000013,47.7158500000001
456,48.05725000000001,47.74377000000004
457,48.694733514201744,47.07562816017793
458,48.59325000000018,46.56104000000005
459,49.10116000000011,46.399330000000134
460,48.64541000000008,45.806290000000104
461,95.94089500000001,81.2504
462,97.88385,80.74697500000002
463,100.186655,79.780135
464,99.93976,78.88094
465,97.75794,78.75619999999999
466,94.97259,79.044745
467,93.31288,79.4265
468,92.5454,80.14379000000001
469,91.18107000000002,80.34146000000001
470,93.77766000000001,81.0246
471,95.94089500000001,81.2504
472,105.37243000000001,78.71334
473,105.07547000000002,78.30689
474,99.43814,77.921
475,101.2649,79.23399
476,102.08635,79.34641
477,102.837815,79.28129
478,105.37243000000001,78.71334
479,141.47161499999999,76.09289
480,145.086285,75.562625
481,144.3,74.82000000000001
482,140.61381,74.84768
483,138.95544,74.61148
484,136.97439,75.26167000000001
485,137.51176,75.94917
486,138.831075,76.13676000000001
487,141.47161499999999,76.09289
488,150.73167,75.08406
489,149.575925,74.68892
490,147.977465,74.778355
491,146.11919,75.17298
492,146.358485,75.49682
493,148.22223,75.345845
494,150.73167,75.08406
495,140.81171,73.76506
496,142.06207,73.85758
497,143.48283,73.47525
498,143.60385,73.21244
499,142.08763000000002,73.20544
500,140.03815500000002,73.31692000000001
501,139.86312,73.36983000000001
502,140.81171,73.76506
503,46.79913862487123,80.77191762971368
504,48.31847741068461,80.78400991486998
505,48.52280602396667,80.51456899690017
506,49.097189568890855,80.7539859077084
507,50.03976769389462,80.91888540315178
508,51.522932977103665,80.69972565380193
509,51.13618655783128,80.54728017854093
510,49.79368452332071,80.4154277615482
511,48.89441124857755,80.33956675894375
512,48.75493655782177,80.17546824820089
513,47.58611901224418,80.01018117951533
514,46.50282596210963,80.2472468126543
515,47.07245527526294,80.55942414012951
516,44.84695804218114,80.58980988231714
517,46.79913862487123,80.77191762971368
518,20.892244500418627,54.31252492941253
519,19.660640089606403,54.42608388937393
520,19.888481479581287,54.86616038677151
521,21.268448927503467,55.190481675835315
522,22.315723504330577,55.015298570365864
523,22.75776370615526,54.85657440858138
524,22.65105187347254,54.582740993866736
525,22.731098667092652,54.327536932993326
526,20.892244500418627,54.31252492941253
527,55.90245893740766,74.62748647734536
528,55.631932814359686,75.08141225859718
529,57.86864383324885,75.60939036732326
530,61.170044386647476,76.25188345000812
531,64.49836836127017,76.43905548776927
532,66.21097700385513,76.80978221303117
533,68.1570597675348,76.93969676381293
534,68.85221113472508,76.5448113064546
535,68.1805725442276,76.23364166940907
536,64.63732628770302,75.73775462513625
537,61.58350752141476,75.26088450794684
538,58.47708214705335,74.30905630156285
539,56.98678551618803,73.33304352486623
540,55.419335971910925,72.37126760526603
541,55.62283776227633,71.54059479439032
542,57.535692579992315,70.72046397570212
543,56.94497928246388,70.63274323188666
544,53.67737511578417,70.76265778266846
545,53.412016635965394,71.20666168892022
546,51.601894565645665,71.47475901965045
547,51.455753615124216,72.01488108996513
548,52.47827518088354,72.22944163684097
549,52.44416873557088,72.77473135038481
550,54.42761355979758,73.6275475124976
551,53.50828982932515,73.7498139513002
552,55.90245893740766,74.62748647734536
553,143.2608476096321,52.74076040303906
554,143.23526777564763,51.75666026468876
555,143.64800744036285,50.747600409541505
556,144.6541475770856,48.97639069273754
557,143.1739278505172,49.306551418650315
558,142.55866824765013,47.86157501890495
559,143.53349246640403,46.83672801369252
560,143.50527713437265,46.137907619809525
561,142.74770063697383,46.74076487892651
562,142.09203006405454,45.966755276058834
563,141.906925083585,46.80592886004656
564,142.01844282447087,47.78013296161296
565,141.90444461483503,48.85918854429957
566,142.1358000022057,49.61516307229739
567,142.17998335181528,50.9523424342819
568,141.59407596249002,51.9354348822025
569,141.6825460145737,53.301966457728795
570,142.60693403541075,53.762145087287934
571,142.20974897681543,54.225475979216874
572,142.65478641171302,54.36588084575389
573,142.91461551327654,53.704577541714784
574,143.2608476096321,52.74076040303906
575,-175.01425000000003,66.58435
576,-174.33983000000003,66.33556
577,-174.57182,67.06219
578,-171.85731,66.91308000000001
579,-169.89958000000001,65.97724
580,-170.89107,65.54138999999999
581,-172.53025000000002,65.43791
582,-172.555,64.46079
583,-172.95533,64.25269
584,-173.89184,64.2826
585,-174.65392000000003,64.63125000000001
586,-175.98353,64.92288
587,-176.20716,65.35667000000001
588,-177.22266,65.52024
589,-178.35993000000002,65.39052000000001
590,-178.90332000000004,65.74044
591,-178.68610999999999,66.11211
592,-179.88377,65.87456
593,-179.43268,65.40411
594,-180.0,64.9797087021984
595,-180.0,68.96363636363635
596,-177.55000000000004,68.2
597,-174.92825000000002,67.20589000000001
598,-175.01425000000003,66.58435
599,-180.0,70.83219920854673
600,-180.0,71.51571433642827
601,-179.871875,71.55762000000001
602,-179.02433000000002,71.55553
603,-177.57794500000003,71.26948
604,-177.663575,71.13277000000001
605,-178.69378000000003,70.89302
606,-180.0,70.83219920854673
