,x,y
498,-0.03862327323562329,0.0
499,-0.21657983648736565,0.0
500,-1.1241396884662653,0.0
501,-1.1241396884662653,0.0
502,-1.1241396850216536,0.0
503,-1.1241396884662653,0.0
504,-1.1241396963888715,0.0
505,-1.1241396746878196,0.0
506,-1.1241396831427748,0.0
507,-1.1241396777879697,0.0
508,-1.124139678132431,0.0
509,-1.1241396815770424,0.0
510,-1.1331499100509643,0.0
511,-1.1611286519305863,0.0
512,-1.1241396808881199,0.0
513,-1.1241396839882705,0.0
514,-1.1241396746878196,0.0
515,-1.1241396850216536,0.0
516,-1.1292072837797908,0.0
517,-1.2372807803154586,0.0
518,-1.5360862847830377,0.0
519,-1.536086298435212,0.0
520,-1.5360862894247767,0.0
521,-1.5360862875134724,0.0
522,-1.5360862967969509,0.0
523,-1.5360862902439072,0.0
524,-1.0349142768263082,0.0
525,-1.034415713574057,0.0
526,-1.0344157063405195,0.0
527,-1.0344157087516987,0.0
528,-1.0344157068763369,0.0
529,-1.0344157111628778,0.0
530,-1.0344156991069817,0.0
531,-1.0306848074063812,0.0
532,-0.9494216982774107,0.0
533,-0.9754530882422884,0.0
534,-1.0044975112367331,0.0
535,-1.0044974962080828,0.0
536,-1.0768367336362175,0.0
537,-1.2090075674364917,0.0
538,-1.2216831799113914,0.0
539,-1.2216831880599124,0.0
540,-1.2216831880599124,0.0
541,-1.221683172215566,0.0
542,-1.2128854000462592,0.0
543,-1.0012379167097014,0.0
544,-0.9606379363297727,0.0
545,-0.9606379215133994,0.0
546,-0.9606379406875296,0.0
547,-0.8539003955958103,0.0
548,-0.5680157857496796,282.0
549,-1.1529993312353108,265.0
550,-1.2382697174985824,0.0
551,-0.812748784121557,0.0
552,-1.5271991453761293,0.0
553,0.8486142158654342,0.0
554,0.45785258091084147,0.0
555,-0.013482304288364477,0.0
556,0.3985366626761666,0.0
557,-0.2662024254818881,0.0
558,-0.5087431093396895,0.0
559,0.048067272635009956,0.0
560,0.481288903390943,0.0
561,0.5648912769695961,0.0
562,-0.5653897045754799,0.0
563,-0.03160086556331877,0.0
564,-0.03862327534313826,0.0
565,-0.03862327797753205,0.0
566,-0.03862327560657767,0.0
567,-0.03862327560657767,0.0
568,-0.03862326849371456,0.0
569,-0.32617744602429355,0.0
570,-0.979553690423753,0.0
571,-1.1241396944160487,0.0
572,-1.1241396808881199,0.0
573,-1.1241396870884206,0.0
574,0.23561811204240735,0.0
575,-0.0543925127167475,0.0
576,-1.1241396777879697,0.0
577,-1.1241396870884206,0.0
578,-1.1241396746878196,0.0
579,-1.1435084424886348,0.0
580,-1.2477755603718115,0.0
581,-1.2866002285822982,0.0
582,-1.2435432259531083,0.0
583,-1.142865336358475,0.0
584,-1.1514101408049668,0.0
585,-1.1515106227777334,0.0
586,-1.2254054727308825,0.0
587,-1.4076948348636114,0.0
588,-1.536086279322168,0.0
589,-1.5360862865205869,0.0
590,-1.5360862820526027,0.0
591,-1.5360862775846185,0.0
592,-1.5360862943395595,0.0
593,-1.536086284286595,0.0
594,-1.1168237190562924,0.0
595,-1.0344157124780664,0.0
596,-1.0344157087516987,0.0
597,-1.0344157087516987,0.0
598,-1.0344157063405195,0.0
599,-1.0344157183964158,0.0
600,-1.034415703710142,0.0
601,-1.034415714913601,0.0
602,-0.8991825956215288,0.0
603,-0.8766281230783223,0.0
604,-0.9469339118445024,0.0
605,-1.0044975063093067,0.0
606,-1.0044975060853327,0.0
607,-1.0443452181653883,0.0
608,-1.1033279247342362,0.0
609,-1.197945972307754,0.0
610,-1.2163458374233327,0.0
611,-1.1963038223081248,0.0
612,-1.1106997960430554,0.0
613,-1.0064391734662292,0.0
614,-0.9593566571867138,0.0
615,-0.9606379450452868,0.0
616,-0.9606379406875296,0.0
617,-0.9606379450452868,0.0
618,-0.4516621412885927,0.0
619,-0.8611948151647115,0.0
620,-0.884173701254284,0.0
621,-1.1552105831489394,0.0
622,-0.168061703448018,48.0
623,-1.4257953037676836,0.0
624,0.14234678933408376,0.0
625,0.7653513168274358,0.0
626,0.7645597747979401,0.0
627,0.07432206768287654,0.0
628,-0.31774682275866006,0.0
629,-0.28343032981181776,0.0
630,-0.44465594242477874,0.0
631,-0.3491722266827542,0.0
632,0.4993684162249142,0.0
633,0.3205653394085431,0.0
634,1.4173531048424568,0.0
635,-0.0,0.0
636,-0.7774108517940505,0.0
637,-0.6996697655582803,0.0
638,-0.038623272708744535,0.0
639,-0.03862327560657767,0.0
640,-0.03862327534313826,0.0
641,-0.03862327086466889,0.0
642,-0.128140279744597,0.0
643,-0.28538978606041854,0.0
644,-0.8548003724856957,0.0
645,-1.1241396919108768,0.0
646,-1.1241396932887213,0.0
647,1.5219750495443571,0.0
648,-1.1241396850216536,0.0
649,-1.1241396831427748,0.0
650,-1.1241396746878196,0.0
651,-1.128011681438278,0.0
652,-1.2263786784696824,0.0
653,-1.3839535381452444,0.0
654,-1.3843860156255203,0.0
655,-1.3843860100022085,0.0
656,-1.334133597767678,0.0
657,-1.2582384390678967,0.0
658,-1.2844365999552692,0.0
659,-1.4766105134886056,0.0
660,-1.5347839723543129,0.0
661,-1.536086292974342,0.0
662,-1.5360862894247767,0.0
663,-1.5360862820526027,0.0
664,-1.5360862894247767,0.0
665,-1.5360862869673853,0.0
666,-1.5360862912678201,0.0
667,-1.2268515663527657,0.0
668,-1.1298037661471967,0.0
669,-1.0373138158901343,0.0
670,-1.0407372614607746,0.0
671,-1.034415701518161,0.0
672,-1.0344157175926891,0.0
673,-1.0344129527844736,0.0
674,-1.0343512833018784,0.0
675,-0.9154705747978146,0.0
676,-0.8320266913586103,0.0
677,-0.8320266852796175,0.0
